,result,diff,elo,opp_elo,game_time,color,start_time,day,weekday
1752,1.0,1,927,926,600.0,0,-231.66666666666666,14,5
1753,0.5,-545,934,1479,300.0,0,-144.86111111111111,14,5
1754,1.0,343,936,593,300.0,0,-112.9722222222222,14,5
1755,0.0,-600,935,1535,300.0,1,-90.8611111111111,14,5
1756,1.0,141,942,801,300.0,0,-132.08333333333334,14,5
1757,1.0,-339,956,1295,300.0,1,-165.16666666666666,14,5
1758,0.0,-682,956,1638,300.0,0,-49.13888888888887,14,5
1759,0.0,-102,950,1052,300.0,1,-87.83333333333333,14,5
1760,1.0,300,953,653,300.0,0,-109.58333333333331,14,5
1761,0.0,-385,951,1336,300.0,0,-110.08333333333331,14,5
1762,0.0,-408,950,1358,300.0,1,-124.6111111111111,14,5
1763,0.0,-343,948,1291,300.0,0,-141.52777777777777,14,5
1764,0.0,-695,961,1656,300.0,1,-98.24999999999999,14,5
1765,1.0,38,969,931,600.0,0,-64.69444444444444,15,6
1766,0.0,17,960,943,600.0,1,-245.38888888888889,15,6
1767,0.0,-24,952,976,600.0,0,-278.47222222222223,15,6
1768,1.0,-4,961,965,600.0,1,-28.722222222222204,15,6
1769,0.0,22,952,930,600.0,1,-29.055555555555518,15,6
1770,1.0,44,959,915,600.0,0,-187.33333333333331,15,6
1771,1.0,39,966,927,600.0,1,-135.47222222222223,15,6
1772,1.0,-16,975,991,600.0,0,-197.63888888888889,16,0
1773,1.0,-47,985,1032,600.0,0,-82.0,16,0
1774,0.0,-8,977,985,600.0,1,-204.58333333333331,16,0
1775,0.0,-65,970,1035,600.0,1,-180.38888888888889,16,0
1776,0.0,35,961,926,600.0,0,-289.05555555555554,16,0
1777,1.0,2,969,967,600.0,1,-156.2222222222222,16,0
1778,0.0,-26,961,987,300.0,1,-134.13888888888886,16,0
1779,0.0,-25,953,978,600.0,1,-188.88888888888886,16,0
1780,0.0,-44,946,990,600.0,0,-285.22222222222223,17,1
1781,0.0,-21,938,959,600.0,1,-278.1666666666667,17,1
1782,1.0,11,946,935,600.0,0,-229.69444444444443,17,1
1783,1.0,10,954,944,600.0,0,-283.80555555555554,17,1
1784,1.0,-16,963,979,300.0,0,-152.55555555555557,18,2
1785,1.0,45,970,925,600.0,1,-49.527777777777764,18,2
1786,1.0,37,978,941,300.0,0,-164.11111111111106,18,2
1787,1.0,94,984,890,600.0,0,-122.47222222222221,18,2
1788,0.0,-60,977,1037,600.0,1,-284.72222222222223,19,3
1789,1.0,44,984,940,600.0,1,-54.11111111111111,19,3
1790,0.5,17,984,967,600.0,1,-245.5277777777778,19,3
1791,0.0,-65,977,1042,600.0,0,-204.63888888888889,19,3
1792,1.0,37,984,947,600.0,0,-198.9722222222222,19,3
1793,1.0,37,991,954,600.0,0,-253.8611111111111,20,4
1794,0.0,-57,984,1041,600.0,0,-287.19444444444446,20,4
1795,0.0,22,975,953,300.0,1,-114.83333333333331,20,4
1796,0.0,-56,968,1024,600.0,0,-280.08333333333337,20,4
1797,1.0,52,975,923,600.0,1,-141.27777777777777,20,4
1798,0.0,429,960,531,300.0,0,-136.74999999999997,20,4
1799,1.0,212,964,752,300.0,1,-124.99999999999999,20,4
1800,0.0,105,953,848,300.0,1,-154.61111111111111,20,4
1801,0.0,-251,950,1201,300.0,1,-96.63888888888887,20,4
1802,0.0,-1,942,943,300.0,1,-146.2222222222222,21,5
1803,1.0,71,949,878,600.0,0,-253.41666666666666,21,5
1804,0.0,-41,942,983,600.0,0,-101.02777777777776,21,5
1805,0.0,-41,935,976,600.0,0,-285.27777777777777,21,5
1806,0.5,14,935,921,300.0,1,-134.6944444444444,21,5
1807,1.0,58,942,884,600.0,0,-203.99999999999997,21,5
1808,1.0,-9,951,960,600.0,0,-122.55555555555556,22,6
1809,1.0,54,959,905,600.0,1,-228.7222222222222,22,6
