date,day,weekday,start_time,game_time,color,elo,opp_elo,diff,result,won_by,num_moves,castled,opp_castled,castled_on,opp_castled_on,time_used,opp_time_used,day_game_num
2018-05-20,20,6,14.0,600.0,1,877.0,911.0,-34,0.0,8,50.0,1,0,4,13,172.0,157.60000000000002,4
2018-05-20,20,6,16.0,600.0,0,869.0,870.0,-1,0.5,1,28.0,-1,0,0,10,282.6,299.0,5
2018-05-20,20,6,16.0,600.0,1,869.0,822.0,47,1.0,8,11.0,-1,-1,0,0,327.4,328.8,6
2018-05-20,20,6,16.0,300.0,0,876.0,1111.0,-235,1.0,5,31.0,1,-1,9,0,113.6,295.8,7
2018-05-20,20,6,16.0,300.0,1,889.0,1558.0,-669,0.0,8,35.0,1,0,7,21,267.4,211.5,8
2018-05-20,20,6,16.0,300.0,0,889.0,683.0,206,1.0,7,17.0,-1,-1,0,0,95.19999999999999,95.6,9
2018-05-20,20,6,17.0,300.0,0,893.0,1279.0,-386,0.0,8,15.0,1,1,12,11,64.0,40.60000000000002,10
2018-05-20,20,6,16.0,300.0,0,891.0,1054.0,-163,0.0,8,34.0,-1,1,0,11,208.2,251.2,11
2018-05-20,20,6,17.0,300.0,1,886.0,1596.0,-710,0.0,8,50.0,1,-1,4,0,127.80000000000001,138.8,12
2018-05-20,20,6,17.0,300.0,0,886.0,1569.0,-683,0.0,8,20.0,-1,1,0,8,103.30000000000001,0.0,13
2018-05-20,20,6,22.0,600.0,1,886.0,849.0,37,1.0,6,46.0,1,1,13,17,507.8,600.0,14
2018-05-20,20,6,22.0,600.0,1,893.0,791.0,102,1.0,8,17.0,-1,-1,0,0,120.30000000000001,117.80000000000001,15
2018-05-21,21,0,7.0,600.0,0,899.0,835.0,64,1.0,8,41.0,-1,1,0,12,588.1,402.7,1
2018-05-21,21,0,7.0,600.0,1,906.0,873.0,33,1.0,7,51.0,0,1,8,7,599.7,569.7,2
2018-05-21,21,0,8.0,180.0,1,914.0,922.0,-8,0.0,6,40.0,1,1,8,11,180.0,0.0,3
2018-05-21,21,0,11.0,600.0,1,906.0,829.0,77,1.0,5,24.0,1,0,10,10,106.30000000000001,182.0,4
2018-05-21,21,0,14.0,600.0,0,913.0,933.0,-20,0.0,8,65.0,0,1,12,13,599.7,530.1,5
2018-05-21,21,0,14.0,600.0,0,905.0,928.0,-23,0.0,6,42.0,1,1,19,9,600.0,576.7,6
2018-05-21,21,0,16.0,180.0,0,897.0,1069.0,-172,0.0,6,50.0,1,1,8,19,180.0,35.80000000000001,7
2018-05-21,21,0,18.0,600.0,1,893.0,910.0,-17,0.0,8,49.0,-1,0,0,8,449.2,225.89999999999998,8
2018-05-21,21,0,21.0,600.0,0,885.0,838.0,47,1.0,8,73.0,1,0,15,16,443.9,515.0,9
2018-05-22,22,1,8.0,600.0,0,892.0,848.0,44,1.0,8,62.0,-1,0,0,18,490.4,472.6,1
2018-05-22,22,1,9.0,600.0,1,899.0,950.0,-51,0.0,8,15.0,0,-1,10,0,104.19999999999999,130.2,2
2018-05-22,22,1,13.0,600.0,1,892.0,863.0,29,1.0,7,83.0,1,-1,18,0,599.1,522.7,3
2018-05-22,22,1,14.0,600.0,0,900.0,869.0,31,1.0,6,61.0,1,0,10,10,387.0,600.0,4
2018-05-22,22,1,16.0,600.0,1,908.0,896.0,12,0.0,8,47.0,1,0,6,7,447.6,532.2,5
2018-05-22,22,1,19.0,180.0,0,899.0,1380.0,-481,0.0,8,21.0,1,0,12,18,164.9,110.2,6
2018-05-22,22,1,19.0,180.0,0,898.0,1459.0,-561,0.0,8,35.0,1,1,9,8,125.1,240.7,7
2018-05-22,22,1,19.0,180.0,1,897.0,1781.0,-884,0.0,8,35.0,0,0,24,12,163.5,209.9,8
2018-05-22,22,1,19.0,180.0,0,897.0,1037.0,-140,0.0,8,43.0,1,1,11,15,119.80000000000001,265.3,9
2018-05-23,23,2,7.0,600.0,1,892.0,954.0,-62,0.0,6,37.0,1,0,12,20,600.0,381.3,1
2018-05-23,23,2,10.0,600.0,1,885.0,897.0,-12,1.0,7,47.0,1,0,6,11,559.7,598.9,2
2018-05-23,23,2,12.0,300.0,0,894.0,1128.0,-234,0.0,6,46.0,1,1,7,11,300.0,298.1,3
2018-05-23,23,2,12.0,180.0,1,891.0,1005.0,-114,0.0,6,52.0,1,0,15,10,180.0,178.1,4
2018-05-23,23,2,15.0,600.0,0,885.0,897.0,-12,0.0,6,32.0,1,-1,6,0,600.0,562.9,5
2018-05-23,23,2,17.0,180.0,1,877.0,1137.0,-260,0.0,8,44.0,-1,0,0,9,126.3,179.9,6
2018-05-23,23,2,17.0,180.0,0,874.0,1762.0,-888,0.0,6,35.0,-1,-1,0,0,180.0,170.3,7
2018-05-23,23,2,17.0,180.0,0,874.0,1088.0,-214,0.0,6,15.0,1,-1,15,0,180.0,0.0,8
2018-05-23,23,2,20.0,600.0,0,870.0,653.0,217,1.0,5,65.0,1,0,8,9,599.2,591.5,9
2018-05-23,23,2,20.0,600.0,1,876.0,897.0,-21,1.0,6,61.0,0,1,10,14,560.3,600.0,10
2018-05-24,24,3,7.0,300.0,0,885.0,980.0,-95,0.5,4,6.0,-1,-1,0,0,0.0,0.0,1
2018-05-24,24,3,10.0,600.0,0,887.0,880.0,7,1.0,7,58.0,-1,1,0,6,598.0,431.9,2
2018-05-24,24,3,10.0,600.0,1,895.0,897.0,-2,1.0,6,48.0,1,0,11,26,509.8,600.0,3
2018-05-24,24,3,11.0,600.0,1,903.0,932.0,-29,1.0,8,65.0,1,-1,10,0,514.5,598.2,4
2018-05-24,24,3,15.0,600.0,1,912.0,856.0,56,1.0,6,128.0,-1,0,0,18,576.3,600.0,5
2018-05-25,25,4,8.0,600.0,0,919.0,895.0,24,0.5,0,25.0,-1,0,0,14,444.5,441.7,1
2018-05-25,25,4,11.0,300.0,1,918.0,893.0,25,1.0,7,43.0,1,0,4,14,194.3,0.0,2
2018-05-25,25,4,19.0,600.0,0,926.0,977.0,-51,1.0,6,59.0,0,1,12,8,552.1,600.0,3
2018-05-25,25,4,21.0,600.0,1,936.0,942.0,-6,0.0,6,28.0,1,1,14,14,600.0,558.6,4
2018-05-26,26,5,10.0,300.0,0,928.0,963.0,-35,0.0,6,50.0,1,1,13,17,300.0,273.4,1
2018-05-26,26,5,19.0,600.0,0,920.0,904.0,16,1.0,7,29.0,0,1,9,9,365.2,311.0,2
2018-05-26,26,5,19.0,600.0,1,928.0,928.0,0,0.0,8,50.0,1,0,7,14,447.3,482.4,3
2018-05-26,26,5,21.0,600.0,0,920.0,941.0,-21,0.0,8,28.0,-1,0,0,11,250.89999999999998,246.7,4
2018-05-27,27,6,10.0,600.0,1,912.0,820.0,92,1.0,7,70.0,1,1,6,6,490.9,373.8,1
2018-05-27,27,6,12.0,600.0,0,918.0,902.0,16,1.0,8,49.0,1,1,14,9,443.9,369.5,2
2018-05-27,27,6,14.0,600.0,1,926.0,889.0,37,1.0,8,51.0,-1,0,0,10,596.2,577.6,3
2018-05-27,27,6,21.0,600.0,1,933.0,967.0,-34,0.0,6,43.0,1,1,11,8,600.0,326.0,4
2018-05-29,29,1,23.0,600.0,1,925.0,962.0,-37,0.0,8,46.0,1,1,22,20,445.5,395.8,1
2018-05-30,30,2,12.0,600.0,0,918.0,916.0,2,0.0,8,34.0,0,1,11,14,448.7,270.6,1
2018-06-01,1,4,10.0,600.0,1,910.0,910.0,0,0.0,8,61.0,1,1,17,21,271.2,240.3,1
2018-06-02,2,5,13.0,600.0,0,902.0,880.0,22,1.0,7,49.0,1,1,10,7,443.8,443.8,1
2018-06-02,2,5,15.0,600.0,0,910.0,954.0,-44,0.0,8,22.0,1,-1,7,0,366.9,219.2,2
2018-06-02,2,5,16.0,600.0,0,903.0,873.0,30,0.0,8,42.0,1,1,5,9,362.8,408.7,3
2018-06-02,2,5,20.0,600.0,1,894.0,907.0,-13,1.0,7,107.0,1,-1,5,0,567.6,529.3,4
2018-06-03,3,6,15.0,600.0,1,903.0,865.0,38,1.0,8,34.0,-1,1,0,25,492.4,324.4,1
2018-06-03,3,6,17.0,600.0,0,911.0,826.0,85,1.0,8,37.0,1,1,8,19,502.1,412.3,2
2018-06-03,3,6,18.0,600.0,0,917.0,953.0,-36,0.0,8,37.0,0,-1,12,0,544.5,416.8,3
2018-06-03,3,6,20.0,600.0,1,909.0,949.0,-40,0.0,8,19.0,1,1,9,13,74.0,80.5,4
2018-06-04,4,0,12.0,600.0,1,902.0,892.0,10,1.0,7,38.0,1,1,13,17,477.7,598.7,1
2018-06-04,4,0,12.0,300.0,0,910.0,881.0,29,0.0,6,55.0,1,1,4,8,300.0,208.8,2
2018-06-04,4,0,19.0,600.0,0,901.0,962.0,-61,0.0,8,28.0,0,1,14,10,449.7,324.8,3
2018-06-05,5,1,12.0,600.0,1,894.0,907.0,-13,1.0,7,25.0,1,1,9,8,207.7,158.0,1
2018-06-05,5,1,21.0,600.0,1,903.0,877.0,26,0.0,8,14.0,1,1,9,9,79.89999999999998,101.80000000000001,2
2018-06-05,5,1,20.0,600.0,0,894.0,970.0,-76,1.0,7,36.0,1,1,16,16,461.3,595.8,3
2018-06-05,5,1,21.0,600.0,0,904.0,828.0,76,1.0,6,56.0,1,1,8,7,495.5,600.0,4
2018-06-06,6,2,8.0,300.0,1,911.0,963.0,-52,0.0,8,48.0,1,1,14,13,273.0,296.8,1
2018-06-06,6,2,11.0,600.0,0,904.0,968.0,-64,0.0,8,42.0,0,0,12,17,349.6,172.5,2
2018-06-07,7,3,11.0,600.0,1,897.0,895.0,2,1.0,8,42.0,-1,1,0,6,267.0,285.3,1
2018-06-07,7,3,13.0,600.0,0,906.0,966.0,-60,0.0,8,28.0,1,1,7,4,137.60000000000002,253.7,2
2018-06-07,7,3,18.0,600.0,1,899.0,870.0,29,1.0,8,34.0,1,1,25,13,244.3,265.7,3
2018-06-07,7,3,18.0,600.0,0,907.0,878.0,29,1.0,8,71.0,1,1,8,5,561.3,566.6,4
2018-06-07,7,3,18.0,600.0,1,915.0,946.0,-31,0.0,8,46.0,1,1,5,20,252.2,440.7,5
2018-06-07,7,3,21.0,600.0,1,907.0,933.0,-26,1.0,7,34.0,1,1,6,6,571.8,560.9,6
2018-06-08,8,4,11.0,180.0,1,916.0,945.0,-29,0.0,8,50.0,1,1,8,14,177.9,3.4000000000000057,1
2018-06-08,8,4,17.0,600.0,0,908.0,832.0,76,1.0,6,36.0,1,1,7,4,341.2,600.0,2
2018-06-08,8,4,22.0,600.0,0,915.0,939.0,-24,0.0,8,26.0,0,-1,10,0,226.5,265.6,3
2018-06-09,9,5,14.0,600.0,1,907.0,856.0,51,1.0,7,34.0,1,1,11,16,599.9,289.6,1
2018-06-09,9,5,14.0,600.0,0,914.0,899.0,15,1.0,6,63.0,0,1,16,6,453.4,600.0,2
2018-06-10,10,6,14.0,600.0,1,922.0,941.0,-19,0.0,8,30.0,1,1,11,11,185.60000000000002,260.5,1
2018-06-10,10,6,19.0,600.0,0,914.0,924.0,-10,1.0,7,39.0,1,0,9,15,466.3,448.2,2
2018-06-10,10,6,20.0,600.0,0,923.0,963.0,-40,0.0,8,55.0,1,0,8,33,548.3,277.0,3
2018-06-11,11,0,19.0,600.0,0,916.0,875.0,41,0.0,8,45.0,0,1,10,11,495.8,379.1,1
2018-06-11,11,0,19.0,600.0,1,907.0,859.0,48,1.0,7,80.0,-1,1,0,6,598.8,593.0,2
2018-06-12,12,1,14.0,600.0,0,914.0,906.0,8,1.0,8,67.0,0,1,15,6,538.0,359.0,1
2018-06-12,12,1,20.0,600.0,1,922.0,956.0,-34,0.0,8,40.0,1,1,5,12,217.39999999999998,283.1,2
2018-06-12,12,1,20.0,600.0,1,914.0,856.0,58,1.0,8,44.0,-1,0,0,11,349.7,352.3,3
2018-06-13,13,2,19.0,600.0,1,921.0,996.0,-75,0.0,8,21.0,1,1,5,7,101.30000000000001,99.80000000000001,1
2018-06-13,13,2,19.0,600.0,1,914.0,844.0,70,0.0,8,30.0,-1,1,0,9,201.89999999999998,174.3,2
2018-06-13,13,2,20.0,600.0,0,904.0,746.0,158,1.0,7,63.0,1,0,18,13,563.9,509.4,3
2018-06-13,13,2,20.0,600.0,0,909.0,924.0,-15,0.0,8,86.0,-1,0,0,16,347.6,472.4,4
2018-06-14,14,3,13.0,600.0,1,901.0,928.0,-27,0.5,1,51.0,1,1,5,15,359.8,345.8,1
2018-06-14,14,3,20.0,600.0,0,902.0,913.0,-11,1.0,7,69.0,0,1,10,11,384.3,515.0,2
2018-06-14,14,3,20.0,600.0,0,911.0,879.0,32,0.0,8,33.0,1,1,5,5,311.9,235.10000000000002,3
2018-06-15,15,4,8.0,600.0,1,902.0,965.0,-63,0.0,7,18.0,-1,0,0,10,60.299999999999955,40.299999999999955,1
2018-06-15,15,4,21.0,600.0,1,895.0,866.0,29,1.0,7,68.0,-1,-1,0,0,527.4,296.5,2
2018-06-15,15,4,21.0,600.0,0,903.0,966.0,-63,0.0,8,87.0,0,1,18,14,543.9,537.8,3
2018-06-15,15,4,22.0,600.0,0,896.0,845.0,51,1.0,8,11.0,-1,1,0,7,109.89999999999998,78.60000000000002,4
2018-06-16,16,5,15.0,600.0,1,903.0,923.0,-20,1.0,7,31.0,1,0,9,15,272.8,292.0,1
2018-06-16,16,5,15.0,600.0,1,912.0,871.0,41,1.0,7,20.0,1,1,7,6,341.5,193.2,2
2018-06-17,17,6,9.0,600.0,0,919.0,862.0,57,1.0,7,61.0,0,1,14,8,585.0,536.3,1
2018-06-17,17,6,9.0,600.0,1,926.0,855.0,71,1.0,7,29.0,1,1,16,7,327.0,284.2,2
2018-06-17,17,6,14.0,600.0,0,933.0,890.0,43,0.0,8,14.0,1,1,11,8,93.0,123.30000000000001,3
2018-06-17,17,6,14.0,600.0,1,924.0,913.0,11,1.0,8,54.0,1,1,13,13,561.7,599.3,4
2018-06-17,17,6,16.0,600.0,0,932.0,1007.0,-75,0.0,6,62.0,0,1,10,8,600.0,588.8,5
2018-06-17,17,6,20.0,600.0,1,925.0,984.0,-59,0.0,8,78.0,1,1,17,5,455.7,436.1,6
2018-06-17,17,6,21.0,600.0,0,918.0,901.0,17,0.0,8,42.0,1,1,13,10,597.1,594.1,7
2018-06-18,18,0,11.0,300.0,1,909.0,885.0,24,1.0,6,25.0,1,1,6,7,0.0,300.0,1
2018-06-18,18,0,12.0,600.0,1,917.0,941.0,-24,1.0,7,2.0,-1,-1,0,0,5.2000000000000455,0.6000000000000227,2
2018-06-18,18,0,20.0,600.0,0,926.0,881.0,45,1.0,7,31.0,1,1,16,7,346.5,339.9,3
2018-06-18,18,0,20.0,600.0,1,933.0,967.0,-34,1.0,8,40.0,-1,-1,0,0,473.4,428.3,4
2018-06-18,18,0,21.0,600.0,1,942.0,944.0,-2,1.0,7,30.0,1,1,13,8,242.39999999999998,358.9,5
2018-06-19,19,1,9.0,600.0,0,950.0,932.0,18,0.0,8,56.0,1,0,8,15,375.6,376.3,1
2018-06-19,19,1,17.0,600.0,0,941.0,885.0,56,0.0,8,25.0,1,0,13,19,116.19999999999999,136.0,2
2018-06-19,19,1,17.0,600.0,0,931.0,984.0,-53,1.0,7,47.0,-1,1,0,20,336.7,255.10000000000002,3
2018-06-19,19,1,18.0,600.0,1,941.0,869.0,72,1.0,7,59.0,0,1,17,4,332.1,525.6,4
2018-06-19,19,1,20.0,600.0,0,948.0,971.0,-23,0.0,8,43.0,1,1,8,13,388.0,314.5,5
2018-06-19,19,1,21.0,600.0,0,940.0,998.0,-58,0.5,2,87.0,-1,1,0,8,598.2,587.9,6
2018-06-19,19,1,22.0,300.0,1,941.0,955.0,-14,0.5,4,45.0,1,-1,12,0,0.0,0.0,7
2018-06-20,20,2,18.0,600.0,1,941.0,974.0,-33,0.0,8,42.0,1,0,9,10,328.8,399.5,1
2018-06-20,20,2,19.0,600.0,1,933.0,901.0,32,1.0,7,30.0,1,1,10,10,194.60000000000002,377.2,2
2018-06-20,20,2,22.0,600.0,1,941.0,978.0,-37,0.0,8,47.0,1,1,18,15,596.0,591.2,3
2018-06-20,20,2,22.0,300.0,0,934.0,852.0,82,1.0,6,40.0,0,1,12,5,57.0,300.0,4
2018-06-21,21,3,19.0,600.0,0,940.0,1003.0,-63,0.0,8,3.0,-1,-1,0,0,2.2999999999999545,11.0,1
2018-06-22,22,4,18.0,600.0,0,933.0,925.0,8,0.0,8,40.0,-1,-1,0,0,132.7,101.30000000000001,1
2018-06-22,22,4,17.0,600.0,1,924.0,892.0,32,0.0,8,40.0,1,1,6,6,546.5,566.8,2
2018-06-22,22,4,18.0,600.0,1,915.0,949.0,-34,0.0,8,62.0,1,1,9,10,524.8,473.7,3
2018-06-23,23,5,10.0,600.0,0,907.0,878.0,29,0.0,8,27.0,-1,1,0,20,234.5,334.7,1
2018-06-23,23,5,10.0,600.0,0,898.0,904.0,-6,0.0,8,34.0,1,1,9,6,544.7,556.5,2
2018-06-23,23,5,15.0,300.0,1,890.0,839.0,51,0.0,8,21.0,-1,1,0,7,0.0,0.0,3
2018-06-23,23,5,16.0,600.0,0,880.0,819.0,61,1.0,7,50.0,1,1,10,8,523.9,567.0,4
2018-06-23,23,5,16.0,600.0,1,887.0,828.0,59,1.0,5,17.0,1,1,14,6,50.799999999999955,101.69999999999999,5
2018-06-23,23,5,17.0,600.0,0,894.0,906.0,-12,1.0,7,28.0,1,1,7,6,367.9,214.5,6
2018-06-23,23,5,17.0,600.0,1,903.0,874.0,29,1.0,7,53.0,1,-1,14,0,593.7,578.2,7
2018-06-23,23,5,17.0,600.0,0,911.0,909.0,2,1.0,6,25.0,1,1,10,8,497.5,600.0,8
2018-06-23,23,5,22.0,300.0,1,919.0,1095.0,-176,0.0,8,6.0,-1,-1,0,0,10.300000000000011,5.199999999999989,9
2018-06-23,23,5,22.0,300.0,0,914.0,887.0,27,0.0,8,26.0,1,1,9,10,201.0,158.7,10
2018-06-23,23,5,22.0,300.0,0,905.0,941.0,-36,0.0,8,23.0,1,1,11,6,0.0,0.0,11
2018-06-24,24,6,13.0,600.0,1,897.0,927.0,-30,1.0,7,36.0,1,1,4,10,314.7,272.4,1
2018-06-24,24,6,14.0,600.0,0,906.0,900.0,6,1.0,7,30.0,1,1,13,8,226.2,238.60000000000002,2
2018-06-24,24,6,17.0,600.0,1,914.0,900.0,14,1.0,7,36.0,1,1,9,5,170.0,300.2,3
2018-06-24,24,6,18.0,600.0,0,922.0,949.0,-27,0.0,8,39.0,1,1,14,12,176.10000000000002,251.10000000000002,4
2018-06-24,24,6,18.0,600.0,1,914.0,904.0,10,1.0,7,28.0,1,-1,8,0,152.0,198.39999999999998,5
2018-06-24,24,6,19.0,600.0,0,922.0,912.0,10,0.0,8,24.0,1,1,10,7,209.7,142.5,6
2018-06-24,24,6,19.0,600.0,1,913.0,902.0,11,1.0,7,44.0,1,1,5,9,378.1,330.5,7
2018-06-24,24,6,19.0,600.0,1,921.0,901.0,20,0.0,8,57.0,1,1,7,13,427.5,496.8,8
2018-06-24,24,6,20.0,600.0,1,912.0,894.0,18,0.5,1,62.0,1,1,8,8,533.9,597.4,9
2018-06-24,24,6,21.0,600.0,0,912.0,884.0,28,0.0,6,31.0,-1,1,0,4,600.0,594.9,10
2018-06-25,25,0,19.0,600.0,0,903.0,924.0,-21,1.0,6,61.0,1,1,5,6,433.9,600.0,1
2018-06-25,25,0,20.0,600.0,1,912.0,876.0,36,1.0,8,49.0,1,1,7,6,257.6,325.5,2
2018-06-25,25,0,20.0,600.0,0,919.0,981.0,-62,0.0,8,53.0,1,-1,5,0,598.8,589.5,3
2018-06-26,26,1,12.0,600.0,0,912.0,939.0,-27,0.0,6,32.0,1,1,15,9,600.0,223.2,1
2018-06-27,27,2,14.0,600.0,0,904.0,945.0,-41,0.0,8,60.0,0,1,18,7,427.6,427.4,1
2018-06-27,27,2,21.0,600.0,1,897.0,914.0,-17,0.0,8,36.0,1,1,10,6,500.1,506.0,2
2018-06-27,27,2,22.0,600.0,0,889.0,849.0,40,0.0,8,22.0,1,1,6,7,150.60000000000002,269.1,3
2018-06-28,28,3,11.0,600.0,1,880.0,898.0,-18,1.0,5,68.0,1,1,7,6,406.0,435.5,1
2018-06-28,28,3,11.0,600.0,1,889.0,868.0,21,0.0,8,34.0,1,0,21,9,260.9,355.7,2
2018-06-28,28,3,13.0,600.0,0,880.0,897.0,-17,1.0,8,58.0,-1,1,0,17,595.7,599.9,3
2018-06-29,29,4,13.0,300.0,1,889.0,986.0,-97,0.0,6,31.0,1,1,5,8,300.0,296.4,1
2018-06-29,29,4,20.0,600.0,1,883.0,929.0,-46,1.0,6,70.0,1,1,7,6,350.5,600.0,2
2018-06-29,29,4,21.0,600.0,1,892.0,948.0,-56,0.5,4,15.0,1,1,8,8,75.60000000000002,64.5,3
2018-06-29,29,4,21.0,600.0,1,893.0,828.0,65,1.0,7,69.0,1,0,19,8,443.0,480.5,4
2018-06-29,29,4,22.0,600.0,0,900.0,892.0,8,0.0,8,63.0,0,-1,13,0,407.4,497.6,5
2018-06-30,30,5,9.0,600.0,0,891.0,903.0,-12,0.5,4,58.0,-1,0,0,18,286.1,326.6,1
2018-06-30,30,5,9.0,600.0,0,891.0,741.0,150,1.0,7,32.0,0,-1,18,0,354.2,199.10000000000002,2
2018-06-30,30,5,10.0,600.0,1,896.0,951.0,-55,0.0,8,65.0,1,1,9,9,268.7,242.39999999999998,3
2018-06-30,30,5,15.0,600.0,0,889.0,905.0,-16,1.0,8,23.0,0,1,11,12,142.8,158.10000000000002,4
2018-06-30,30,5,16.0,600.0,0,898.0,899.0,-1,0.0,8,18.0,-1,0,0,14,109.30000000000001,161.89999999999998,5
2018-06-30,30,5,16.0,600.0,1,890.0,866.0,24,1.0,8,37.0,1,1,13,8,571.2,473.0,6
2018-06-30,30,5,17.0,300.0,1,898.0,958.0,-60,0.0,8,27.0,1,1,13,12,0.0,55.80000000000001,7
2018-07-01,1,6,7.0,600.0,1,891.0,906.0,-15,1.0,5,52.0,1,1,15,13,482.5,531.8,1
2018-07-01,1,6,14.0,180.0,0,900.0,902.0,-2,1.0,8,64.0,1,1,9,8,286.8,254.0,2
2018-07-02,2,0,12.0,180.0,1,908.0,889.0,19,0.0,8,49.0,1,1,10,14,271.6,262.4,1
2018-07-02,2,0,12.0,180.0,1,899.0,881.0,18,0.0,6,70.0,1,0,9,10,180.0,88.30000000000001,2
2018-07-02,2,0,13.0,600.0,0,890.0,867.0,23,1.0,7,31.0,1,1,12,9,341.1,388.5,3
2018-07-02,2,0,20.0,600.0,1,898.0,832.0,66,0.0,8,39.0,1,1,16,6,407.1,199.60000000000002,4
2018-07-02,2,0,20.0,600.0,0,888.0,922.0,-34,0.0,8,44.0,1,-1,13,0,550.8,544.5,5
2018-07-03,3,1,13.0,300.0,0,880.0,818.0,62,1.0,6,37.0,1,1,7,16,297.2,300.0,1
2018-07-03,3,1,13.0,600.0,0,887.0,941.0,-54,0.0,6,35.0,0,1,7,7,600.0,327.9,2
2018-07-03,3,1,18.0,600.0,1,880.0,867.0,13,0.0,8,36.0,0,0,12,18,419.3,487.9,3
2018-07-04,4,2,9.0,600.0,0,871.0,856.0,15,0.0,8,46.0,1,1,7,5,365.6,501.5,1
2018-07-04,4,2,10.0,600.0,0,862.0,821.0,41,1.0,7,15.0,1,1,8,15,73.10000000000002,40.700000000000045,2
2018-07-04,4,2,18.0,600.0,1,869.0,899.0,-30,1.0,7,23.0,1,1,7,5,142.60000000000002,406.5,3
2018-07-04,4,2,18.0,600.0,1,878.0,728.0,150,1.0,8,60.0,1,1,8,8,484.4,567.9,4
2018-07-04,4,2,18.0,600.0,1,883.0,834.0,49,1.0,8,32.0,1,1,19,10,274.3,314.2,5
2018-07-04,4,2,22.0,600.0,1,890.0,851.0,39,1.0,7,52.0,1,0,8,9,507.4,440.1,6
2018-07-04,4,2,22.0,600.0,1,897.0,832.0,65,1.0,7,8.0,-1,-1,0,0,73.0,110.19999999999999,7
2018-07-04,4,2,22.0,600.0,0,904.0,900.0,4,1.0,5,90.0,1,0,11,25,503.3,427.5,8
2018-07-05,5,3,0.0,600.0,0,912.0,933.0,-21,1.0,8,41.0,1,-1,6,0,488.7,284.4,1
2018-07-05,5,3,14.0,600.0,0,921.0,1019.0,-98,0.0,8,51.0,0,0,13,19,597.7,334.1,2
2018-07-05,5,3,21.0,600.0,1,915.0,842.0,73,1.0,6,27.0,1,1,4,7,529.7,600.0,3
2018-07-06,6,4,12.0,180.0,0,922.0,972.0,-50,0.0,8,42.0,0,1,18,21,109.2,0.0,1
2018-07-06,6,4,18.0,600.0,0,915.0,889.0,26,1.0,8,22.0,1,1,8,8,319.7,292.2,2
2018-07-06,6,4,19.0,600.0,0,923.0,899.0,24,1.0,7,32.0,1,1,5,15,194.7,240.8,3
2018-07-06,6,4,20.0,600.0,1,931.0,922.0,9,1.0,7,32.0,-1,1,0,10,316.7,134.89999999999998,4
2018-07-06,6,4,21.0,600.0,1,939.0,915.0,24,0.0,8,46.0,1,1,15,14,587.9,386.5,5
2018-07-07,7,5,11.0,600.0,1,930.0,891.0,39,1.0,5,19.0,1,-1,4,0,171.7,131.8,1
2018-07-07,7,5,15.0,600.0,1,937.0,992.0,-55,0.0,8,10.0,1,0,8,8,30.100000000000023,61.299999999999955,2
2018-07-08,8,6,13.0,600.0,1,930.0,941.0,-11,1.0,7,35.0,-1,-1,0,0,243.3,252.7,1
2018-07-08,8,6,13.0,600.0,1,939.0,908.0,31,0.0,8,61.0,-1,1,0,15,444.6,345.0,2
2018-07-08,8,6,14.0,600.0,0,930.0,962.0,-32,1.0,7,35.0,1,0,11,10,257.5,599.3,3
2018-07-08,8,6,16.0,600.0,0,939.0,879.0,60,1.0,6,10.0,-1,-1,0,0,145.89999999999998,600.0,4
2018-07-08,8,6,16.0,600.0,0,946.0,915.0,31,0.0,8,54.0,1,1,16,5,538.7,599.6,5
2018-07-08,8,6,16.0,600.0,1,937.0,989.0,-52,0.0,6,41.0,-1,1,0,6,600.0,592.4,6
2018-07-08,8,6,22.0,600.0,0,930.0,936.0,-6,0.0,6,29.0,1,-1,21,0,600.0,460.0,7
2018-07-09,9,0,18.0,600.0,1,922.0,959.0,-37,0.0,8,27.0,-1,1,0,8,339.0,460.9,1
2018-07-09,9,0,18.0,300.0,0,915.0,881.0,34,1.0,5,43.0,1,1,13,31,377.1,310.7,2
2018-07-10,10,1,12.0,600.0,1,923.0,871.0,52,1.0,5,15.0,1,1,9,7,187.2,138.8,1
2018-07-10,10,1,21.0,600.0,0,930.0,939.0,-9,1.0,7,39.0,1,1,11,12,570.3,599.7,2
2018-07-10,10,1,23.0,600.0,1,939.0,1093.0,-154,0.0,6,45.0,1,1,8,5,600.0,326.9,3
2018-07-11,11,2,6.0,600.0,1,934.0,914.0,20,1.0,8,67.0,1,1,11,7,359.1,514.5,1
2018-07-11,11,2,13.0,600.0,1,942.0,982.0,-40,0.0,8,44.0,-1,1,0,6,340.2,308.3,2
2018-07-11,11,2,20.0,600.0,0,935.0,920.0,15,1.0,7,32.0,1,1,11,9,372.2,300.5,3
2018-07-11,11,2,22.0,600.0,0,943.0,987.0,-44,0.0,7,28.0,1,-1,15,0,550.4,598.1,4
2018-07-12,12,3,10.0,180.0,1,936.0,897.0,39,0.0,6,53.0,1,-1,8,0,180.0,179.3,1
2018-07-12,12,3,12.0,600.0,1,927.0,884.0,43,1.0,6,25.0,1,1,5,8,303.2,600.0,2
2018-07-12,12,3,13.0,600.0,0,934.0,934.0,0,0.0,8,29.0,-1,1,0,18,323.5,207.2,3
2018-07-12,12,3,18.0,600.0,0,926.0,924.0,2,0.0,8,51.0,1,1,15,15,405.8,293.0,4
