,result,diff,opp_elo,elo,game_time,color,start_time,day,weekday
434,1.0,22,779.0,801.0,600,1,9866.666666666668,4,1
435,0.0,-59,868.0,809.0,600,1,10823.055555555557,4,1
436,1.0,49,753.0,802.0,600,0,11629.166666666666,4,1
437,1.0,39,770.0,809.0,600,0,11685.0,4,1
438,1.0,37,779.0,816.0,600,1,13358.888888888889,4,1
439,1.0,-51,875.0,824.0,600,1,14854.722222222223,4,1
440,0.0,-23,857.0,834.0,600,0,14936.944444444445,4,1
441,0.0,-21,847.0,826.0,600,0,17271.388888888887,4,1
442,1.0,103,715.0,818.0,600,0,18852.777777777777,4,1
443,0.0,-45,869.0,824.0,600,1,18874.166666666668,4,1
444,1.0,-18,835.0,817.0,600,0,18980.277777777777,4,1
445,0.0,-93,919.0,826.0,600,1,20673.055555555555,4,1
446,0.5,-4,824.0,820.0,600,1,21969.166666666664,4,1
447,0.0,-89,909.0,820.0,600,1,11270.833333333334,5,2
448,1.0,142,672.0,814.0,300,0,14260.555555555557,5,2
449,1.0,27,792.0,819.0,300,1,16146.666666666666,5,2
450,0.0,0,827.0,827.0,300,0,18244.166666666668,5,2
451,0.0,53,766.0,819.0,300,1,18335.833333333336,5,2
452,1.0,34,775.0,809.0,300,0,18453.333333333332,5,2
453,0.0,36,781.0,817.0,300,0,19226.38888888889,5,2
454,1.0,19,789.0,808.0,300,0,22851.944444444445,5,2
455,0.0,-35,851.0,816.0,300,1,9458.055555555557,6,3
456,0.0,-93,901.0,808.0,300,1,11336.388888888889,6,3
457,1.0,67,735.0,802.0,600,1,22848.88888888889,6,3
458,1.0,130,679.0,809.0,600,1,8698.611111111111,7,4
459,1.0,-4,818.0,814.0,600,0,10024.444444444445,7,4
460,1.0,-9,832.0,823.0,300,1,11323.333333333334,7,4
461,0.0,-29,861.0,832.0,300,0,14568.611111111111,7,4
462,0.0,4,820.0,824.0,600,0,17432.5,7,4
463,1.0,81,734.0,815.0,600,0,10959.444444444445,8,5
464,1.0,60,761.0,821.0,600,1,16598.61111111111,8,5
465,1.0,-45,873.0,828.0,600,0,23109.166666666668,8,5
466,1.0,-32,869.0,837.0,600,1,8146.388888888888,9,6
467,1.0,54,792.0,846.0,600,1,10053.333333333334,9,6
468,0.0,-41,894.0,853.0,600,0,11172.777777777777,9,6
469,0.0,11,835.0,846.0,600,1,19014.722222222223,9,6
470,1.0,85,752.0,837.0,600,1,22166.388888888887,9,6
471,1.0,50,793.0,843.0,600,1,15060.833333333332,10,0
472,1.0,4,846.0,850.0,600,0,15910.833333333334,10,0
473,1.0,12,846.0,858.0,600,0,16756.111111111113,10,0
474,1.0,2,864.0,866.0,600,0,18150.0,10,0
475,1.0,40,834.0,874.0,600,1,22836.38888888889,10,0
476,0.0,-7,888.0,881.0,600,0,7935.555555555556,11,1
477,1.0,3,870.0,873.0,600,0,9320.833333333334,11,1
478,1.0,27,854.0,881.0,600,1,10314.722222222223,11,1
479,0.0,-79,968.0,889.0,600,1,13886.944444444443,11,1
480,1.0,22,860.0,882.0,600,1,15519.444444444445,11,1
481,1.0,65,825.0,890.0,600,1,16408.333333333336,11,1
482,1.0,53,844.0,897.0,600,0,19027.222222222223,11,1
483,0.0,-32,936.0,904.0,600,0,19058.055555555555,11,1
484,1.0,64,832.0,896.0,600,0,21488.61111111111,11,1
485,1.0,36,867.0,903.0,600,1,8151.666666666668,12,2
486,0.0,-3,914.0,911.0,600,0,9824.166666666668,12,2
487,1.0,42,861.0,903.0,600,0,10506.944444444445,12,2
488,0.0,-12,922.0,910.0,600,1,14390.555555555557,12,2
489,1.0,3,899.0,902.0,600,0,15274.166666666666,12,2
490,1.0,14,896.0,910.0,600,1,17036.111111111113,12,2
491,1.0,43,875.0,918.0,600,1,18191.11111111111,12,2
492,1.0,24,901.0,925.0,600,1,22213.888888888887,12,2
493,1.0,6,927.0,933.0,600,0,9905.0,13,3
494,1.0,42,899.0,941.0,600,1,10837.777777777777,13,3
495,0.5,53,895.0,948.0,600,0,18071.944444444445,13,3
496,0.0,8,939.0,947.0,600,0,21141.944444444445,13,3
497,1.0,35,903.0,938.0,600,1,9271.944444444443,14,4
498,1.0,53,893.0,946.0,600,0,13417.222222222223,14,4
499,0.0,-37,990.0,953.0,600,0,13871.944444444445,14,4
500,0.0,-27,973.0,946.0,600,1,15078.611111111111,14,4
501,1.0,79,859.0,938.0,300,1,20412.5,14,4
502,0.0,50,894.0,944.0,300,0,9971.944444444445,15,5
503,0.0,27,907.0,934.0,600,0,10844.166666666668,15,5
504,1.0,23,902.0,925.0,600,1,10986.944444444445,15,5
505,0.0,-78,1011.0,933.0,600,1,12821.388888888889,15,5
506,0.0,0,926.0,926.0,600,1,17356.11111111111,15,5
507,1.0,56,862.0,918.0,600,0,-137.22222222222223,16,6
508,0.0,-32,957.0,925.0,600,1,8543.88888888889,16,6
509,1.0,-13,930.0,917.0,600,0,19052.777777777777,16,6
510,0.0,57,869.0,926.0,600,0,20474.722222222223,16,6
511,0.0,-7,923.0,916.0,600,0,8400.27777777778,17,0
512,0.5,7,901.0,908.0,300,1,9606.388888888889,17,0
513,1.0,39,869.0,908.0,300,0,15745.0,17,0
514,1.0,77,838.0,915.0,300,0,15771.111111111111,17,0
515,0.0,-16,938.0,922.0,300,1,17565.833333333336,17,0
516,0.0,-51,965.0,914.0,600,1,18433.888888888887,17,0
517,1.0,54,853.0,907.0,600,1,19534.166666666668,17,0
518,0.0,-30,944.0,914.0,600,1,8637.222222222223,18,1
519,0.0,-60,966.0,906.0,300,1,9095.555555555557,18,1
520,0.0,-47,946.0,899.0,600,0,12426.388888888889,18,1
521,1.0,13,879.0,892.0,600,0,14502.5,18,1
522,0.0,-110,1010.0,900.0,600,0,18160.0,18,1
523,0.0,-19,913.0,894.0,600,1,8743.333333333334,19,2
524,0.0,-28,914.0,886.0,600,0,8806.944444444443,19,2
525,0.0,-70,948.0,878.0,600,0,8970.0,19,2
526,0.0,-42,913.0,871.0,600,0,18087.5,19,2
527,1.0,37,827.0,864.0,600,1,9997.222222222223,20,3
528,1.0,-7,879.0,872.0,600,1,13821.944444444445,20,3
529,1.0,-9,890.0,881.0,600,1,18387.5,20,3
530,1.0,32,858.0,890.0,600,1,23275.0,20,3
531,0.0,-71,969.0,898.0,600,1,23563.333333333332,20,3
532,0.0,72,819.0,891.0,600,0,14854.72222222222,21,4
533,0.0,-24,905.0,881.0,600,1,17466.666666666668,21,4
