,date,result,white_elo,black_elo,game_time,end_time,num_moves,color,won_by,weekday,day,castled_on,opp_castled_on,castled,opp_castled,time_used,opp_time_used,start_time,opp_num_moves,avg_time,opp_avg_time,white_max_move,black_max_move,max_move,opp_max_move,post_elo,opp_post_elo,elo_delta,elo,opp_elo,diff
1461,2018-05-12,1.0,771,846,600,14009.722222222223,30,0,8,5,12,8,4,1,1,160,320,13876.388888888889,30,5.333333333333333,10.666666666666666,43.0,28.30000000000001,28.30000000000001,43.0,846,771,7.0,839.0,764.0,75
1462,2018-05-12,1.0,853,791,600,14253.888888888889,70,1,8,5,12,11,8,1,0,340,470,14028.888888888889,69,4.857142857142857,6.811594202898551,27.0,59.80000000000001,27.0,59.80000000000001,853,791,7.0,846.0,784.0,62
1463,2018-05-12,0.5,852,808,180,14674.444444444445,41,1,1,5,12,0,17,-1,1,170,100,14599.444444444445,41,4.146341463414634,2.4390243902439024,15.600000000000009,7.1000000000000085,15.600000000000009,7.1000000000000085,852,808,-1.0,853.0,809.0,44
1464,2018-05-12,1.0,861,869,600,19479.166666666668,78,1,6,5,12,10,7,1,1,580,600,19151.38888888889,77,7.435897435897436,7.792207792207792,25.399999999999977,43.0,25.399999999999977,43.0,861,869,9.0,852.0,860.0,-8
1465,2018-05-13,1.0,862,869,600,11476.111111111111,70,0,6,6,13,10,0,1,-1,450,600,11184.444444444445,70,6.428571428571429,8.571428571428571,34.0,34.5,34.5,34.0,869,862,8.0,861.0,854.0,7
1466,2018-05-13,0.0,962,863,180,12240.555555555555,22,0,7,6,13,0,13,-1,0,140,110,12171.11111111111,23,6.363636363636363,4.782608695652174,16.099999999999994,20.80000000000001,20.80000000000001,16.099999999999994,863,962,-6.0,869.0,968.0,-99
1467,2018-05-13,1.0,871,837,300,13114.166666666666,39,1,8,6,13,15,0,0,-1,210,190,13003.055555555555,38,5.384615384615385,5.0,19.400000000000006,16.900000000000006,19.400000000000006,16.900000000000006,871,837,8.0,863.0,829.0,34
1468,2018-05-13,1.0,819,878,300,14974.166666666666,52,0,8,6,13,7,19,0,1,280,270,14821.388888888889,52,5.384615384615385,5.1923076923076925,20.19999999999999,50.80000000000001,50.80000000000001,20.19999999999999,878,819,7.0,871.0,812.0,59
1469,2018-05-13,0.0,889,870,600,16628.055555555555,19,0,2,6,13,6,8,1,0,200,240,16505.833333333332,20,10.526315789473685,12.0,29.799999999999955,47.200000000000045,47.200000000000045,29.799999999999955,870,889,-8.0,878.0,897.0,-19
1470,2018-05-13,1.0,820,877,600,22666.944444444445,18,0,7,6,13,11,10,0,0,140,90,22603.055555555555,18,7.777777777777778,5.0,21.100000000000023,29.099999999999966,29.099999999999966,21.100000000000023,877,820,7.0,870.0,813.0,57
1471,2018-05-13,1.0,885,886,600,23088.61111111111,81,1,8,6,13,11,0,1,-1,600,580,22760.833333333332,80,7.407407407407407,7.25,49.400000000000034,42.0,49.400000000000034,42.0,885,886,8.0,877.0,878.0,-1
1472,2018-05-14,0.0,901,877,300,7915.555555555556,27,0,8,0,14,0,6,-1,1,200,140,7821.111111111111,28,7.407407407407407,5.0,15.400000000000006,34.599999999999994,34.599999999999994,15.400000000000006,877,901,-8.0,885.0,909.0,-24
1473,2018-05-14,0.0,869,883,300,8074.444444444444,32,1,8,0,14,10,15,1,1,210,230,7952.222222222222,32,6.5625,7.1875,14.099999999999994,40.60000000000002,14.099999999999994,40.60000000000002,869,883,-8.0,877.0,891.0,-14
1474,2018-05-14,0.0,845,860,300,8325.0,56,0,8,0,14,8,12,1,1,240,300,8175.0,57,4.285714285714286,5.2631578947368425,34.80000000000001,25.399999999999977,25.399999999999977,34.80000000000001,860,845,-9.0,869.0,854.0,15
1475,2018-05-14,1.0,866,770,180,10612.222222222223,31,1,8,0,14,16,0,1,-1,140,110,10542.777777777777,30,4.516129032258065,3.6666666666666665,14.700000000000003,16.200000000000003,14.700000000000003,16.200000000000003,866,770,6.0,860.0,764.0,96
1476,2018-05-14,1.0,874,876,180,10723.333333333334,39,1,6,0,14,0,0,-1,-1,170,180,10626.111111111111,38,4.358974358974359,4.7368421052631575,19.599999999999994,33.0,19.599999999999994,33.0,874,876,8.0,866.0,868.0,-2
1477,2018-05-14,1.0,884,966,300,13762.5,35,1,6,0,14,9,0,1,-1,250,300,13609.722222222223,34,7.142857142857143,8.823529411764707,27.299999999999983,22.700000000000017,27.299999999999983,22.700000000000017,884,966,10.0,874.0,956.0,-82
1478,2018-05-14,0.0,876,907,600,15760.277777777777,28,1,8,0,14,8,0,0,-1,270,210,15626.944444444443,28,9.642857142857142,7.5,99.60000000000002,21.30000000000001,99.60000000000002,21.30000000000001,876,907,-8.0,884.0,915.0,-31
1479,2018-05-15,0.0,873,868,600,9103.055555555555,42,0,8,1,15,9,18,1,1,290,230,8958.61111111111,43,6.904761904761905,5.348837209302325,29.200000000000045,37.599999999999966,37.599999999999966,29.200000000000045,868,873,-8.0,876.0,881.0,-5
1480,2018-05-15,1.0,888,877,600,11590.0,19,0,8,1,15,11,0,1,-1,210,290,11451.111111111111,19,11.052631578947368,15.263157894736842,32.5,48.60000000000002,48.60000000000002,32.5,877,888,9.0,868.0,879.0,-11
1481,2018-05-15,1.0,888,885,180,13971.944444444445,1,0,7,1,15,0,0,-1,-1,0,0,13971.944444444445,1,0.0,0.0,0.09999999999999432,0.09999999999999432,0.09999999999999432,0.09999999999999432,885,888,8.0,877.0,880.0,-3
1482,2018-05-15,1.0,890,762,180,14053.333333333334,33,1,6,1,15,21,0,1,-1,90,180,13978.333333333334,32,2.727272727272727,5.625,13.599999999999994,13.0,13.599999999999994,13.0,890,762,5.0,885.0,757.0,128
1483,2018-05-15,1.0,859,897,600,19449.444444444445,46,0,8,1,15,10,0,0,-1,240,320,19293.88888888889,46,5.217391304347826,6.956521739130435,56.60000000000002,23.399999999999977,23.399999999999977,56.60000000000002,897,859,7.0,890.0,852.0,38
1484,2018-05-15,0.0,942,890,600,20119.722222222223,42,0,8,1,15,23,0,1,-1,510,400,19866.944444444445,43,12.142857142857142,9.30232558139535,38.599999999999966,44.80000000000001,44.80000000000001,38.599999999999966,890,942,-7.0,897.0,949.0,-52
1485,2018-05-16,0.5,889,845,300,7970.277777777777,72,1,1,2,16,11,10,0,0,300,250,7817.5,71,4.166666666666667,3.5211267605633805,24.69999999999999,27.30000000000001,24.69999999999999,27.30000000000001,889,845,-1.0,890.0,846.0,44
1486,2018-05-16,1.0,896,833,600,9833.611111111111,53,1,6,2,16,9,16,1,0,580,600,9505.833333333334,52,10.943396226415095,11.538461538461538,64.90000000000003,70.90000000000003,64.90000000000003,70.90000000000003,896,833,7.0,889.0,826.0,63
1487,2018-05-16,0.0,888,901,300,11607.222222222223,35,1,8,2,16,8,10,0,0,280,220,11468.333333333334,35,8.0,6.285714285714286,37.900000000000006,48.599999999999994,37.900000000000006,48.599999999999994,888,901,-8.0,896.0,909.0,-13
1488,2018-05-16,0.0,932,881,180,12577.222222222223,21,0,8,2,16,12,0,0,-1,40,80,12543.888888888889,22,1.9047619047619047,3.6363636363636362,11.300000000000011,5.899999999999977,5.899999999999977,11.300000000000011,881,932,-7.0,888.0,939.0,-51
1489,2018-05-16,0.0,873,886,300,14087.222222222223,66,1,6,2,16,12,17,0,1,300,210,13945.555555555557,66,4.545454545454546,3.1818181818181817,22.30000000000001,15.5,22.30000000000001,15.5,873,886,-8.0,881.0,894.0,-13
1490,2018-05-16,0.0,865,893,600,16132.222222222223,36,1,8,2,16,8,8,0,0,210,170,16026.666666666668,36,5.833333333333333,4.722222222222222,38.0,16.5,38.0,16.5,865,893,-8.0,873.0,901.0,-28
1491,2018-05-16,1.0,846,873,300,16244.166666666666,35,0,8,2,16,10,6,0,1,180,200,16138.611111111111,35,5.142857142857143,5.714285714285714,27.599999999999994,18.600000000000023,18.600000000000023,27.599999999999994,873,846,8.0,865.0,838.0,27
1492,2018-05-16,0.0,906,866,180,17484.444444444445,15,0,8,2,16,10,6,0,1,80,40,17451.111111111113,16,5.333333333333333,2.5,9.800000000000011,28.200000000000003,28.200000000000003,9.800000000000011,866,906,-7.0,873.0,913.0,-40
1493,2018-05-16,0.0,944,860,180,17584.722222222223,47,0,6,2,16,20,7,0,1,180,150,17493.055555555555,48,3.8297872340425534,3.125,11.700000000000003,16.299999999999983,16.299999999999983,11.700000000000003,860,944,-6.0,866.0,950.0,-84
1494,2018-05-17,1.0,868,832,300,7778.333333333333,31,1,7,3,17,15,13,1,1,240,210,7653.333333333333,30,7.741935483870968,7.0,31.599999999999994,23.30000000000001,31.599999999999994,23.30000000000001,868,832,8.0,860.0,824.0,36
1495,2018-05-17,0.0,934,861,180,11961.388888888889,36,0,6,3,17,10,4,1,1,180,110,11880.833333333334,37,5.0,2.972972972972973,15.400000000000006,21.0,21.0,15.400000000000006,861,934,-7.0,868.0,941.0,-73
1496,2018-05-17,0.0,917,854,180,14785.277777777777,21,0,8,3,17,10,0,0,-1,90,50,14746.388888888889,22,4.285714285714286,2.272727272727273,6.5,29.200000000000003,29.200000000000003,6.5,854,917,-7.0,861.0,924.0,-63
1497,2018-05-17,1.0,871,863,600,18897.777777777777,57,0,7,3,17,13,11,0,1,410,590,18620.0,58,7.192982456140351,10.172413793103448,58.599999999999966,37.30000000000001,37.30000000000001,58.599999999999966,863,871,9.0,854.0,862.0,-8
1498,2018-05-18,0.0,853,792,600,8684.722222222223,35,1,8,4,18,13,0,1,-1,430,330,8473.611111111111,35,12.285714285714286,9.428571428571429,56.299999999999955,50.10000000000002,56.299999999999955,50.10000000000002,853,792,-10.0,863.0,802.0,61
1499,2018-05-18,1.0,863,922,300,9453.888888888889,31,1,8,4,18,15,7,1,0,180,290,9323.333333333334,30,5.806451612903226,9.666666666666666,27.900000000000006,40.599999999999994,27.900000000000006,40.599999999999994,863,922,10.0,853.0,912.0,-59
1500,2018-05-18,0.0,856,897,600,12374.444444444445,56,1,8,4,18,23,28,1,1,400,540,12113.333333333334,56,7.142857142857143,9.642857142857142,43.19999999999999,54.39999999999998,43.19999999999999,54.39999999999998,856,897,-7.0,863.0,904.0,-41
1501,2018-05-18,1.0,860,864,180,13087.777777777777,13,0,7,4,18,0,0,-1,-1,20,40,13071.111111111111,13,1.5384615384615385,3.076923076923077,8.599999999999994,5.099999999999994,5.099999999999994,8.599999999999994,864,860,8.0,856.0,852.0,4
1502,2018-05-18,1.0,874,949,180,13199.166666666666,45,1,6,4,18,16,15,1,1,170,180,13101.944444444443,44,3.7777777777777777,4.090909090909091,16.400000000000006,12.900000000000006,16.400000000000006,12.900000000000006,874,949,10.0,864.0,939.0,-75
1503,2018-05-18,0.0,866,882,180,13731.388888888889,38,1,8,4,18,16,6,0,1,160,160,13642.5,38,4.2105263157894735,4.2105263157894735,12.5,14.699999999999989,12.5,14.699999999999989,866,882,-8.0,874.0,890.0,-16
1504,2018-05-18,0.0,891,858,600,18711.944444444445,35,0,8,4,18,0,0,-1,-1,450,270,18511.944444444445,36,12.857142857142858,7.5,28.899999999999977,57.10000000000002,57.10000000000002,28.899999999999977,858,891,-8.0,866.0,899.0,-33
1505,2018-05-19,1.0,871,867,600,11483.333333333334,46,0,7,5,19,0,0,-1,-1,370,560,11225.0,46,8.043478260869565,12.173913043478262,51.80000000000007,33.5,33.5,51.80000000000007,867,871,9.0,858.0,862.0,-4
1506,2018-05-19,1.0,875,849,600,11664.722222222223,38,1,2,5,19,10,9,0,1,230,290,11520.277777777777,37,6.052631578947368,7.837837837837838,22.399999999999977,20.600000000000023,22.399999999999977,20.600000000000023,875,849,8.0,867.0,841.0,26
1507,2018-05-19,0.0,957,869,300,11954.444444444445,48,0,8,5,19,19,20,1,1,250,210,11826.666666666668,49,5.208333333333333,4.285714285714286,27.100000000000023,25.100000000000023,25.100000000000023,27.100000000000023,869,957,-6.0,875.0,963.0,-88
1508,2018-05-19,1.0,893,878,300,12416.666666666666,45,0,6,5,19,16,13,0,1,270,300,12258.333333333332,45,6.0,6.666666666666667,23.400000000000006,31.0,31.0,23.400000000000006,878,893,9.0,869.0,884.0,-15
1509,2018-05-19,0.0,941,871,600,12848.611111111111,77,0,8,5,19,7,14,0,1,500,560,12554.166666666666,78,6.4935064935064934,7.17948717948718,50.80000000000001,35.39999999999998,35.39999999999998,50.80000000000001,871,941,-7.0,878.0,948.0,-70
1510,2018-05-19,1.0,879,845,600,13360.277777777777,47,1,8,5,19,16,25,0,0,580,560,13043.611111111111,46,12.340425531914894,12.173913043478262,51.30000000000001,46.30000000000001,51.30000000000001,46.30000000000001,879,845,8.0,871.0,837.0,34
1511,2018-05-19,0.0,856,870,600,19626.666666666668,37,0,6,5,19,0,9,-1,0,600,390,19351.666666666668,38,16.216216216216218,10.263157894736842,26.69999999999999,49.19999999999999,49.19999999999999,26.69999999999999,870,856,-9.0,879.0,865.0,14
1512,2018-05-19,0.0,861,856,600,20950.277777777777,66,1,8,5,19,9,22,1,1,540,430,20680.833333333332,66,8.181818181818182,6.515151515151516,35.69999999999999,19.899999999999977,35.69999999999999,19.899999999999977,861,856,-9.0,870.0,865.0,5
1513,2018-05-20,1.0,868,790,600,11427.5,23,1,8,6,20,10,0,1,-1,100,240,11333.055555555555,22,4.3478260869565215,10.909090909090908,12.499999999999943,44.5,12.499999999999943,44.5,868,790,7.0,861.0,783.0,78
1514,2018-05-20,1.0,896,877,600,11718.888888888889,62,0,6,6,20,15,18,0,1,360,600,11452.222222222223,62,5.806451612903226,9.67741935483871,46.69999999999999,30.5,30.5,46.69999999999999,877,896,9.0,868.0,887.0,-19
1515,2018-05-20,0.5,877,897,600,14071.666666666666,89,1,5,6,20,9,7,1,0,470,320,13852.22222222222,89,5.280898876404494,3.595505617977528,44.099999999999966,30.600000000000023,44.099999999999966,30.600000000000023,877,897,0.0,877.0,897.0,-20
1516,2018-05-20,0.0,869,903,600,14592.5,76,1,8,6,20,11,0,0,-1,360,490,14356.388888888889,76,4.7368421052631575,6.447368421052632,34.39999999999998,33.69999999999999,34.39999999999998,33.69999999999999,869,903,-8.0,877.0,911.0,-34
1517,2018-05-20,0.5,870,869,600,16397.777777777777,50,0,1,6,20,13,4,0,1,160,170,16306.111111111111,50,3.2,3.4,13.5,11.0,11.0,13.5,869,870,0.0,869.0,870.0,-1
1518,2018-05-20,1.0,876,829,600,16569.166666666668,29,1,8,6,20,10,0,0,-1,300,280,16408.05555555556,28,10.344827586206897,10.0,65.5,44.39999999999998,65.5,44.39999999999998,876,829,7.0,869.0,822.0,47
1519,2018-05-20,1.0,1124,889,300,16762.222222222223,11,0,2,6,20,0,0,-1,-1,30,30,16745.555555555555,11,2.727272727272727,2.727272727272727,9.699999999999989,7.300000000000011,7.300000000000011,9.699999999999989,889,1124,13.0,876.0,1111.0,-235
1520,2018-05-20,0.0,889,1558,300,16881.38888888889,31,1,8,6,20,0,9,-1,1,300,110,16767.5,31,9.67741935483871,3.5483870967741935,46.5,10.5,46.5,10.5,889,1558,0.0,889.0,1558.0,-669
1521,2018-05-20,1.0,687,893,300,17022.222222222223,35,0,7,6,20,21,7,0,1,210,270,16888.88888888889,35,6.0,7.714285714285714,25.30000000000001,19.200000000000017,19.200000000000017,25.30000000000001,893,687,4.0,889.0,683.0,206
1522,2018-05-20,0.0,1277,891,300,17080.277777777777,17,0,8,6,20,0,0,-1,-1,100,100,17024.722222222223,18,5.882352941176471,5.555555555555555,11.300000000000011,13.0,13.0,11.300000000000011,891,1277,-2.0,893.0,1279.0,-386
1523,2018-05-20,0.0,1049,886,300,17112.222222222223,15,0,8,6,20,12,11,1,1,60,40,17084.444444444445,16,4.0,2.5,8.600000000000023,23.600000000000023,23.600000000000023,8.600000000000023,886,1049,-5.0,891.0,1054.0,-163
1524,2018-05-20,0.0,886,1596,300,17247.777777777777,34,1,8,6,20,11,0,1,-1,250,210,17120.0,34,7.352941176470588,6.176470588235294,47.599999999999994,20.69999999999999,47.599999999999994,20.69999999999999,886,1596,0.0,886.0,1596.0,-710
1525,2018-05-20,0.0,1569,886,300,17326.11111111111,49,0,8,6,20,0,4,-1,1,140,130,17251.11111111111,50,2.857142857142857,2.6,10.199999999999989,16.0,16.0,10.199999999999989,886,1569,0.0,886.0,1569.0,-683
1526,2018-05-20,1.0,893,856,600,22330.555555555555,21,1,6,6,20,8,0,1,-1,280,600,22086.11111111111,20,13.333333333333334,30.0,56.30000000000001,86.5,56.30000000000001,86.5,893,856,7.0,886.0,849.0,37
1527,2018-05-20,1.0,899,797,600,22603.333333333332,46,1,8,6,20,13,17,1,1,510,430,22342.222222222223,45,11.08695652173913,9.555555555555555,102.60000000000002,49.900000000000034,102.60000000000002,49.900000000000034,899,797,6.0,893.0,791.0,102
1528,2018-05-21,1.0,842,906,600,7706.111111111111,17,0,8,0,21,0,0,-1,-1,120,120,7639.444444444444,17,7.0588235294117645,7.0588235294117645,39.19999999999993,21.30000000000001,21.30000000000001,39.19999999999993,906,842,7.0,899.0,835.0,64
1529,2018-05-21,1.0,914,881,600,7997.777777777777,41,1,7,0,21,12,0,1,-1,400,590,7722.777777777777,41,9.75609756097561,14.390243902439025,33.5,55.19999999999999,33.5,55.19999999999999,914,881,8.0,906.0,873.0,33
1530,2018-05-21,0.0,906,914,180,8870.277777777777,51,1,6,0,21,8,7,0,1,180,150,8778.611111111111,51,3.5294117647058822,2.9411764705882355,13.900000000000006,11.700000000000017,13.900000000000006,11.700000000000017,906,914,-8.0,914.0,922.0,-8
1531,2018-05-21,1.0,913,836,600,11334.166666666666,40,1,2,0,21,8,11,1,1,240,270,11192.5,39,6.0,6.923076923076923,22.399999999999977,38.69999999999999,22.399999999999977,38.69999999999999,913,836,7.0,906.0,829.0,77
1532,2018-05-21,0.0,925,905,600,14576.944444444445,23,0,8,0,21,10,10,0,1,180,110,14496.38888888889,24,7.826086956521739,4.583333333333333,17.600000000000023,33.5,33.5,17.600000000000023,905,925,-8.0,913.0,933.0,-20
1533,2018-05-21,0.0,920,897,600,14902.5,65,0,6,0,21,12,13,0,1,600,530,14588.611111111111,66,9.23076923076923,8.030303030303031,50.400000000000034,46.400000000000034,46.400000000000034,50.400000000000034,897,920,-8.0,905.0,928.0,-23
1534,2018-05-21,0.0,1065,893,180,16710.277777777777,42,0,6,0,21,19,9,1,1,180,160,16615.833333333332,43,4.285714285714286,3.7209302325581395,11.5,26.400000000000006,26.400000000000006,11.5,893,1065,-4.0,897.0,1069.0,-172
1535,2018-05-21,0.0,885,902,600,19152.222222222223,50,1,8,0,21,19,8,1,1,460,370,18921.666666666668,50,9.2,7.4,41.80000000000001,46.5,41.80000000000001,46.5,885,902,-8.0,893.0,910.0,-17
1536,2018-05-21,1.0,845,892,600,22243.88888888889,49,0,8,0,21,8,0,0,-1,230,450,22055.0,49,4.6938775510204085,9.183673469387756,47.0,28.300000000000068,28.300000000000068,47.0,892,845,7.0,885.0,838.0,47
1537,2018-05-22,1.0,855,899,600,8441.944444444445,73,0,8,1,22,15,16,1,0,440,520,8175.277777777778,73,6.027397260273973,7.123287671232877,70.79999999999995,72.40000000000003,72.40000000000003,70.79999999999995,899,855,7.0,892.0,848.0,44
1538,2018-05-22,0.0,892,943,600,9633.611111111111,62,1,8,1,22,18,0,0,-1,470,490,9366.944444444445,62,7.580645161290323,7.903225806451613,30.0,34.900000000000034,30.0,34.900000000000034,892,943,-7.0,899.0,950.0,-51
1539,2018-05-22,1.0,900,871,600,14183.611111111111,15,1,7,1,22,10,0,0,-1,100,130,14119.722222222223,14,6.666666666666667,9.285714285714286,35.599999999999966,21.299999999999955,35.599999999999966,21.299999999999955,900,871,8.0,892.0,863.0,29
1540,2018-05-22,1.0,877,908,600,14511.111111111111,83,0,6,1,22,0,18,-1,1,520,600,14200.0,83,6.265060240963855,7.228915662650603,40.299999999999955,39.099999999999966,39.099999999999966,40.299999999999955,908,877,8.0,900.0,869.0,31
1541,2018-05-22,0.0,899,887,600,16483.61111111111,61,1,8,1,22,10,10,0,1,590,390,16211.388888888887,61,9.672131147540984,6.39344262295082,42.0,29.899999999999977,42.0,29.899999999999977,899,887,-9.0,908.0,896.0,12
1542,2018-05-22,0.0,1379,898,180,19320.277777777777,46,0,8,1,22,7,6,0,1,210,120,19228.61111111111,47,4.565217391304348,2.5531914893617023,8.199999999999989,10.199999999999989,10.199999999999989,8.199999999999989,898,1379,-1.0,899.0,1380.0,-481
1543,2018-05-22,0.0,1458,897,180,19400.833333333332,21,0,8,1,22,12,18,1,0,150,110,19328.61111111111,22,7.142857142857143,5.0,13.799999999999983,15.799999999999983,15.799999999999983,13.799999999999983,897,1458,-1.0,898.0,1459.0,-561
1544,2018-05-22,0.0,897,1781,180,19505.555555555555,35,1,8,1,22,8,9,1,1,240,310,19352.777777777777,35,6.857142857142857,8.857142857142858,23.799999999999997,25.80000000000001,23.799999999999997,25.80000000000001,897,1781,0.0,897.0,1781.0,-884
1545,2018-05-22,0.0,1032,892,180,19619.722222222223,34,0,8,1,22,12,24,0,0,230,160,19511.38888888889,35,6.764705882352941,4.571428571428571,22.30000000000001,24.30000000000001,24.30000000000001,22.30000000000001,892,1032,-5.0,897.0,1037.0,-140
1546,2018-05-23,0.0,885,947,600,8127.5,43,1,6,2,23,15,11,1,1,600,450,7835.833333333333,43,13.953488372093023,10.465116279069768,76.59999999999997,37.10000000000002,76.59999999999997,37.10000000000002,885,947,-7.0,892.0,954.0,-62
1547,2018-05-23,1.0,894,906,600,10364.722222222223,37,1,7,2,23,12,20,1,0,350,380,10161.944444444445,36,9.45945945945946,10.555555555555555,56.5,34.599999999999966,56.5,34.599999999999966,894,906,9.0,885.0,897.0,-12
1548,2018-05-23,0.0,1125,891,300,12210.833333333334,46,0,6,2,23,11,6,0,1,300,260,12055.27777777778,47,6.521739130434782,5.531914893617022,18.700000000000017,29.599999999999994,29.599999999999994,18.700000000000017,891,1125,-3.0,894.0,1128.0,-234
1549,2018-05-23,0.0,885,999,180,12460.833333333334,46,1,6,2,23,11,7,1,1,180,160,12366.388888888889,46,3.9130434782608696,3.4782608695652173,20.099999999999994,16.5,20.099999999999994,16.5,885,999,-6.0,891.0,1005.0,-114
1550,2018-05-23,0.0,889,877,600,15428.333333333334,51,0,6,2,23,10,15,0,1,600,530,15114.444444444445,52,11.764705882352942,10.192307692307692,45.0,48.89999999999998,48.89999999999998,45.0,877,889,-8.0,885.0,897.0,-12
1551,2018-05-23,0.0,874,1134,180,17105.0,32,1,8,2,23,0,6,-1,1,140,140,17027.222222222223,32,4.375,4.375,13.599999999999994,7.0,13.599999999999994,7.0,874,1134,-3.0,877.0,1137.0,-260
