,date,day,weekday,start_time,game_time,color,elo,opp_elo,diff,result,won_by,num_moves,opp_num_moves,avg_time,opp_avg_time,castled_on,opp_castled_on,castled,opp_castled,time_used,opp_time_used,max_move,opp_max_move
529,2017-07-20,20,3,18387.5,600,1,881.0,890.0,-9,1.0,7,41,40,10.487804878048781,12.5,8,6,1,1,430,500,45.89999999999998,62.19999999999999
530,2017-07-20,20,3,23275.0,600,1,890.0,858.0,32,1.0,6,46,45,8.478260869565217,13.333333333333334,16,0,1,-1,390,600,36.69999999999999,43.599999999999966
531,2017-07-20,20,3,23563.333333333332,600,1,898.0,969.0,-71,0.0,8,27,27,17.037037037037038,16.666666666666668,8,10,1,0,460,450,65.59999999999997,67.0
532,2017-07-21,21,4,14854.72222222222,600,0,891.0,819.0,72,0.0,2,12,13,5.833333333333333,3.8461538461538463,0,9,-1,1,70,50,14.200000000000045,13.5
533,2017-07-21,21,4,17466.666666666668,600,1,881.0,905.0,-24,0.0,7,50,50,9.8,5.4,14,0,1,-1,490,270,60.400000000000034,20.400000000000034
534,2017-07-21,21,4,18960.0,600,0,873.0,767.0,106,1.0,7,25,26,6.4,10.0,14,9,1,1,160,260,23.700000000000045,57.80000000000001
535,2017-07-22,22,5,9752.5,600,0,879.0,878.0,1,1.0,7,47,48,10.212765957446809,12.083333333333334,14,0,1,-1,480,580,31.69999999999999,58.80000000000001
536,2017-07-22,22,5,23122.5,600,0,887.0,998.0,-111,0.0,8,25,26,13.2,6.538461538461538,0,11,-1,1,330,170,86.80000000000001,27.200000000000045
537,2017-07-23,23,6,16621.666666666664,600,1,881.0,942.0,-61,1.0,2,46,45,6.086956521739131,5.333333333333333,14,11,1,1,280,240,26.799999999999955,26.0
538,2017-07-23,23,6,17262.222222222223,600,1,891.0,935.0,-44,0.5,5,66,66,8.93939393939394,8.484848484848484,0,0,-1,-1,590,560,38.80000000000007,40.89999999999998
539,2017-07-23,23,6,18034.444444444445,600,0,892.0,822.0,70,0.5,5,68,68,7.352941176470588,4.705882352941177,11,13,1,1,500,320,30.199999999999932,20.900000000000034
540,2017-07-23,23,6,21170.833333333332,600,0,890.0,929.0,-39,0.0,8,24,25,10.0,5.2,0,8,-1,1,240,130,35.799999999999955,16.0
541,2017-07-23,23,6,21294.166666666668,600,1,883.0,903.0,-20,0.5,3,76,75,7.105263157894737,7.2,0,13,-1,1,540,540,39.50000000000006,43.69999999999999
542,2017-07-23,23,6,21606.944444444445,600,1,884.0,924.0,-40,0.0,8,31,31,11.290322580645162,8.387096774193548,0,0,-1,-1,350,260,79.89999999999998,48.200000000000045
543,2017-07-23,23,6,23073.333333333332,600,1,877.0,899.0,-22,0.0,8,32,32,13.75,16.875,0,0,-1,-1,440,540,63.39999999999998,81.90000000000003
544,2017-07-24,24,0,16124.444444444445,600,1,869.0,904.0,-35,0.0,6,42,42,14.285714285714286,14.047619047619047,10,0,1,-1,600,590,81.0,89.70000000000005
545,2017-07-24,24,0,19119.166666666668,600,0,861.0,825.0,36,1.0,8,30,30,15.333333333333334,13.0,11,7,1,0,460,390,65.20000000000005,47.80000000000001
546,2017-07-24,24,0,19413.333333333332,600,0,869.0,905.0,-36,0.0,8,29,30,11.379310344827585,9.333333333333334,13,14,1,0,330,280,49.30000000000001,35.30000000000001
547,2017-07-25,25,1,8951.944444444445,600,0,861.0,879.0,-18,1.0,2,26,26,13.846153846153847,10.76923076923077,10,9,0,1,360,280,43.0,38.80000000000001
548,2017-07-25,25,1,10046.388888888889,600,1,870.0,928.0,-58,1.0,7,39,39,14.615384615384615,14.102564102564102,15,6,1,1,570,550,64.5,82.0
549,2017-07-25,25,1,17398.333333333336,600,0,880.0,838.0,42,1.0,7,29,29,8.275862068965518,7.931034482758621,18,14,0,1,240,230,25.400000000000034,35.5
550,2017-07-25,25,1,17548.88888888889,600,1,887.0,874.0,13,0.0,7,36,36,12.5,13.61111111111111,16,5,1,1,450,490,47.400000000000034,43.0
551,2017-07-25,25,1,18114.722222222223,300,0,878.0,1010.0,-132,0.5,1,68,69,4.264705882352941,4.202898550724638,0,7,-1,1,290,290,18.400000000000006,33.19999999999999
552,2017-07-25,25,1,20825.555555555555,600,0,881.0,824.0,57,1.0,7,15,16,10.666666666666666,10.0,8,6,1,1,160,160,31.800000000000068,27.5
553,2017-07-26,26,2,10625.833333333334,600,1,888.0,910.0,-22,1.0,6,46,45,6.521739130434782,13.333333333333334,12,0,1,-1,300,600,33.799999999999955,72.69999999999999
554,2017-07-26,26,2,22363.055555555555,600,1,897.0,999.0,-102,0.0,8,14,14,7.142857142857143,10.0,0,0,-1,-1,100,140,23.700000000000045,23.799999999999955
555,2017-07-27,27,3,12324.166666666666,600,1,891.0,918.0,-27,0.0,8,24,24,9.166666666666666,7.083333333333333,10,11,0,1,220,170,36.099999999999966,22.299999999999955
556,2017-07-27,27,3,18690.0,600,0,883.0,856.0,27,1.0,7,38,39,12.894736842105264,13.58974358974359,10,11,1,0,490,530,35.80000000000001,50.69999999999999
557,2017-07-27,27,3,19542.777777777777,600,0,891.0,852.0,39,1.0,2,6,6,1.6666666666666667,8.333333333333334,0,0,-1,-1,10,50,3.7999999999999545,14.200000000000045
558,2017-07-27,27,3,19575.0,600,1,899.0,821.0,78,1.0,6,34,33,10.0,18.181818181818183,18,0,0,-1,340,600,30.19999999999999,75.40000000000003
559,2017-07-27,27,3,22104.444444444445,600,0,906.0,923.0,-17,1.0,8,59,59,8.474576271186441,7.966101694915254,0,8,-1,1,500,470,34.19999999999999,22.399999999999977
560,2017-07-28,28,4,9866.38888888889,600,0,915.0,898.0,17,1.0,7,15,15,9.333333333333334,10.0,0,10,-1,1,140,150,34.5,34.5
561,2017-07-28,28,4,9973.611111111111,600,1,923.0,917.0,6,1.0,8,39,38,10.512820512820513,15.789473684210526,19,0,1,-1,410,600,51.5,60.099999999999966
562,2017-07-28,28,4,15343.888888888889,600,0,931.0,924.0,7,0.0,6,47,48,12.76595744680851,8.958333333333334,8,0,1,-1,600,430,36.69999999999999,55.0
563,2017-07-28,28,4,19341.111111111113,600,0,922.0,993.0,-71,0.5,5,67,68,8.955223880597014,8.676470588235293,0,12,-1,1,600,590,79.89999999999998,40.89999999999998
564,2017-07-29,29,5,8653.333333333334,600,1,924.0,956.0,-32,0.0,7,22,22,8.636363636363637,10.0,0,6,-1,1,190,220,38.0,36.49999999999994
565,2017-07-29,29,5,8781.666666666666,600,1,916.0,897.0,19,0.0,7,44,43,10.227272727272727,7.441860465116279,0,12,-1,1,450,320,66.60000000000002,41.5
566,2017-07-29,29,5,11335.277777777777,300,1,907.0,879.0,28,0.0,8,29,29,9.310344827586206,7.586206896551724,15,10,1,0,270,220,35.0,45.5
567,2017-07-29,29,5,14388.888888888889,600,0,898.0,858.0,40,1.0,6,43,43,13.488372093023257,13.953488372093023,17,7,0,1,580,600,85.89999999999998,74.80000000000001
568,2017-07-29,29,5,16837.777777777777,600,0,907.0,843.0,64,0.5,1,53,53,10.943396226415095,9.245283018867925,22,8,1,1,580,490,70.69999999999999,36.30000000000001
569,2017-07-30,30,6,8857.777777777777,600,0,905.0,945.0,-40,0.0,6,46,47,13.043478260869565,8.51063829787234,16,0,1,-1,600,400,66.30000000000001,28.80000000000001
570,2017-07-30,30,6,13817.77777777778,600,1,898.0,907.0,-9,0.0,8,32,32,13.4375,18.125,10,11,1,1,430,580,74.90000000000003,65.5
571,2017-07-30,30,6,19302.777777777777,600,1,890.0,937.0,-47,0.0,6,61,61,9.836065573770492,9.180327868852459,8,7,1,1,600,560,44.80000000000007,38.89999999999998
572,2017-07-30,30,6,20265.0,600,1,883.0,853.0,30,0.0,8,20,20,13.5,8.5,14,8,0,1,270,170,43.0,28.899999999999977
573,2017-07-31,31,0,10824.444444444443,600,0,874.0,876.0,-2,0.0,8,21,22,8.095238095238095,10.0,15,7,1,1,170,220,23.099999999999966,30.599999999999966
574,2017-07-31,31,0,13241.111111111111,600,0,866.0,845.0,21,1.0,8,54,54,6.296296296296297,5.555555555555555,0,0,-1,-1,340,300,44.200000000000045,33.30000000000007
575,2017-07-31,31,0,18835.0,600,0,874.0,908.0,-34,0.0,8,37,38,12.162162162162161,15.263157894736842,0,11,-1,1,450,580,47.0,46.799999999999955
576,2017-08-01,1,1,7565.277777777778,600,1,866.0,841.0,25,1.0,7,27,27,10.0,7.777777777777778,20,26,1,1,270,210,34.39999999999998,28.0
577,2017-08-01,1,1,7830.0,600,1,874.0,884.0,-10,0.5,5,53,53,11.132075471698114,8.49056603773585,0,0,-1,-1,590,450,83.0,46.80000000000001
578,2017-08-01,1,1,11220.0,600,1,874.0,813.0,61,0.0,8,63,63,3.8095238095238093,6.507936507936508,0,0,-1,-1,240,410,54.89999999999998,22.80000000000001
579,2017-08-01,1,1,13325.27777777778,600,0,864.0,849.0,15,0.0,8,21,22,9.523809523809524,10.0,0,11,-1,1,200,220,48.0,80.0
580,2017-08-01,1,1,18339.722222222223,600,0,855.0,778.0,77,1.0,7,15,15,7.333333333333333,5.333333333333333,0,0,-1,-1,110,80,14.700000000000045,17.200000000000045
581,2017-08-01,1,1,18505.833333333332,600,0,862.0,841.0,21,0.0,8,25,26,14.0,5.769230769230769,19,8,1,1,350,150,82.40000000000003,25.899999999999977
582,2017-08-01,1,1,21823.05555555556,600,1,853.0,851.0,2,1.0,8,28,27,10.714285714285714,13.333333333333334,5,9,1,1,300,360,43.69999999999993,77.90000000000003
583,2017-08-02,2,2,10456.388888888889,600,0,861.0,977.0,-116,1.0,2,7,7,7.142857142857143,10.0,0,0,-1,-1,50,70,26.5,29.799999999999955
584,2017-08-02,2,2,10500.0,600,1,872.0,907.0,-35,1.0,8,34,33,7.647058823529412,10.0,27,10,1,1,260,330,39.30000000000001,29.399999999999977
585,2017-08-02,2,2,15143.333333333334,600,1,881.0,908.0,-27,1.0,8,31,30,8.387096774193548,11.0,10,11,1,0,260,330,28.100000000000023,41.700000000000045
586,2017-08-02,2,2,17078.055555555555,600,0,890.0,919.0,-29,0.0,8,31,32,9.03225806451613,11.5625,11,20,0,1,280,370,43.200000000000045,36.400000000000034
587,2017-08-02,2,2,18003.055555555555,600,1,882.0,782.0,100,1.0,7,21,21,4.761904761904762,8.571428571428571,0,0,-1,-1,100,180,23.800000000000068,30.40000000000009
588,2017-08-02,2,2,18222.222222222223,600,0,888.0,916.0,-28,1.0,7,8,8,2.5,2.5,0,0,-1,-1,20,20,8.200000000000045,5.5
589,2017-08-02,2,2,18246.666666666668,600,0,897.0,946.0,-49,0.0,8,37,38,11.08108108108108,12.631578947368421,9,7,0,1,410,480,34.099999999999966,42.099999999999966
590,2017-08-02,2,2,22811.11111111111,600,1,890.0,877.0,13,0.0,6,48,48,12.5,11.875,13,13,1,1,600,570,77.19999999999999,56.799999999999955
591,2017-08-03,3,3,8278.333333333332,600,0,881.0,843.0,38,1.0,8,30,30,14.333333333333334,9.333333333333334,10,15,1,1,430,280,57.799999999999955,32.60000000000002
592,2017-08-03,3,3,11281.111111111111,600,0,888.0,908.0,-20,0.0,8,34,35,14.705882352941176,15.714285714285714,0,26,-1,1,500,550,100.69999999999999,58.099999999999966
593,2017-08-03,3,3,16074.166666666666,600,1,880.0,862.0,18,1.0,8,24,23,9.166666666666666,11.73913043478261,11,0,1,-1,220,270,32.799999999999955,39.89999999999998
594,2017-08-03,3,3,16220.277777777777,600,0,888.0,874.0,14,0.0,8,11,12,8.181818181818182,11.666666666666666,0,0,-1,-1,90,140,15.299999999999955,35.30000000000001
595,2017-08-03,3,3,17526.666666666668,600,0,879.0,947.0,-68,0.0,8,34,35,17.352941176470587,12.285714285714286,7,0,1,-1,590,430,70.60000000000002,40.19999999999999
596,2017-08-03,3,3,21309.722222222223,600,1,872.0,893.0,-21,0.5,5,76,75,6.842105263157895,8.0,9,11,0,1,520,600,53.89999999999998,42.200000000000045
597,2017-08-04,4,4,10198.611111111111,600,1,872.0,849.0,23,0.0,7,31,31,8.064516129032258,12.258064516129032,9,0,1,-1,250,380,26.099999999999966,70.80000000000001
598,2017-08-04,4,4,11212.77777777778,600,1,863.0,878.0,-15,0.0,7,40,39,8.75,12.307692307692308,22,0,1,-1,350,480,35.39999999999998,88.89999999999998
599,2017-08-04,4,4,15111.944444444445,600,0,855.0,834.0,21,1.0,8,72,72,6.527777777777778,5.972222222222222,12,11,1,1,470,430,30.19999999999999,38.39999999999998
600,2017-08-04,4,4,16305.833333333332,600,1,863.0,907.0,-44,0.0,8,49,49,11.428571428571429,8.36734693877551,13,12,1,1,560,410,66.0,54.19999999999999
601,2017-08-04,4,4,17446.666666666664,600,1,855.0,888.0,-33,0.0,6,50,50,12.0,5.2,21,22,1,1,600,260,41.30000000000001,25.500000000000057
602,2017-08-05,5,5,8213.611111111111,600,0,847.0,883.0,-36,0.0,8,35,36,10.571428571428571,8.333333333333334,15,0,1,-1,370,300,45.400000000000034,35.60000000000002
603,2017-08-05,5,5,8627.777777777777,600,1,839.0,855.0,-16,1.0,7,38,37,12.105263157894736,8.91891891891892,9,7,1,1,460,330,49.60000000000002,40.599999999999966
604,2017-08-05,5,5,13514.166666666668,600,0,848.0,830.0,18,1.0,7,15,15,9.333333333333334,12.666666666666666,0,0,-1,-1,140,190,45.0,29.5
605,2017-08-05,5,5,13680.555555555557,600,0,856.0,800.0,56,1.0,2,16,16,9.375,5.625,16,0,1,-1,150,90,30.899999999999977,25.200000000000045
606,2017-08-05,5,5,13757.777777777777,600,0,863.0,758.0,105,1.0,6,30,30,11.333333333333334,20.0,0,0,-1,-1,340,600,47.5,61.099999999999966
607,2017-08-05,5,5,14397.222222222223,600,1,871.0,897.0,-26,1.0,6,48,47,12.291666666666666,12.76595744680851,13,17,1,0,590,600,64.19999999999999,41.80000000000001
608,2017-08-05,5,5,16963.88888888889,600,1,880.0,748.0,132,1.0,7,20,19,9.0,9.473684210526315,0,0,-1,-1,180,180,29.599999999999966,37.80000000000001
609,2017-08-05,5,5,17071.944444444445,600,1,885.0,910.0,-25,1.0,7,41,40,10.0,6.5,10,0,1,-1,410,260,50.599999999999966,30.0
610,2017-08-05,5,5,17562.22222222222,600,0,894.0,982.0,-88,0.5,1,70,71,7.571428571428571,5.915492957746479,15,15,0,1,530,420,41.200000000000045,31.0
611,2017-08-06,6,6,8593.61111111111,600,0,896.0,859.0,37,1.0,8,42,42,11.19047619047619,14.047619047619047,13,12,1,1,470,590,57.5,43.69999999999999
612,2017-08-06,6,6,10766.666666666666,600,1,903.0,902.0,1,1.0,7,14,13,5.714285714285714,4.615384615384615,0,0,-1,-1,80,60,23.799999999999955,17.0
613,2017-08-06,6,6,16372.5,600,0,911.0,891.0,20,0.0,8,55,56,5.2727272727272725,4.107142857142857,0,0,-1,-1,290,230,35.599999999999966,25.700000000000045
614,2017-08-06,6,6,19211.11111111111,600,0,902.0,930.0,-28,0.5,1,103,103,5.631067961165049,4.466019417475728,10,0,1,-1,580,460,44.5,19.5
615,2017-08-06,6,6,20961.11111111111,600,1,903.0,924.0,-21,1.0,6,57,56,9.298245614035087,10.714285714285714,8,0,1,-1,530,600,37.39999999999998,66.19999999999999
616,2017-08-07,7,0,10263.333333333334,600,1,912.0,925.0,-13,1.0,8,49,48,7.142857142857143,9.583333333333334,10,8,1,1,350,460,41.30000000000001,30.899999999999977
617,2017-08-07,7,0,17380.0,600,1,921.0,830.0,91,1.0,8,94,93,5.531914893617022,4.946236559139785,16,0,1,-1,520,460,27.80000000000001,24.899999999999977
618,2017-08-08,8,1,6239.722222222223,600,0,927.0,946.0,-19,1.0,8,28,28,13.928571428571429,6.428571428571429,6,12,1,0,390,180,43.099999999999966,24.5
619,2017-08-08,8,1,8251.666666666668,600,0,936.0,954.0,-18,0.0,8,25,26,10.4,11.538461538461538,9,11,1,1,260,300,40.60000000000002,37.39999999999998
620,2017-08-08,8,1,9622.5,600,1,928.0,969.0,-41,0.0,8,51,51,4.901960784313726,4.901960784313726,11,15,1,0,250,250,28.30000000000001,20.100000000000023
621,2017-08-08,8,1,12246.111111111111,600,0,921.0,957.0,-36,0.0,8,20,21,10.0,10.476190476190476,13,11,1,1,200,220,41.39999999999998,38.30000000000001
622,2017-08-08,8,1,19776.388888888887,600,0,914.0,879.0,35,0.0,7,49,50,9.795918367346939,8.2,13,8,1,1,480,410,57.60000000000002,41.599999999999966
623,2017-08-09,9,2,6493.611111111111,600,1,905.0,877.0,28,1.0,8,76,75,4.868421052631579,4.4,18,23,0,1,370,330,29.0,56.799999999999955
624,2017-08-09,9,2,8096.388888888889,600,0,913.0,881.0,32,1.0,7,35,35,14.857142857142858,14.857142857142858,16,8,0,1,520,520,69.30000000000001,67.5
625,2017-08-09,9,2,13906.388888888889,300,0,921.0,893.0,28,1.0,6,53,53,5.471698113207547,5.660377358490566,8,0,1,-1,290,300,16.599999999999994,21.30000000000001
626,2017-08-09,9,2,17378.333333333332,300,0,929.0,934.0,-5,0.5,5,58,58,5.0,5.172413793103448,10,0,1,-1,290,300,36.5,27.5
627,2017-08-09,9,2,18276.944444444445,600,0,929.0,934.0,-5,1.0,7,39,39,10.512820512820513,8.461538461538462,10,7,1,1,410,330,70.0,36.5
628,2017-08-09,9,2,18964.722222222223,600,1,938.0,920.0,18,0.0,7,44,44,11.590909090909092,10.454545454545455,7,7,1,1,510,460,55.400000000000034,46.80000000000007
629,2017-08-10,10,3,7087.777777777777,600,1,929.0,908.0,21,0.0,6,32,32,18.75,9.375,8,0,1,-1,600,300,56.5,39.0
630,2017-08-10,10,3,7350.0,600,1,920.0,916.0,4,1.0,7,21,20,7.142857142857143,10.0,8,0,1,-1,150,200,19.30000000000001,24.099999999999966
631,2017-08-10,10,3,7489.166666666666,600,1,928.0,864.0,64,1.0,7,44,43,7.954545454545454,10.465116279069768,0,0,-1,-1,350,450,37.30000000000001,31.0
632,2017-08-10,10,3,9976.666666666666,600,0,935.0,905.0,30,1.0,7,22,22,10.909090909090908,9.090909090909092,15,12,1,1,240,200,49.799999999999955,28.899999999999977
633,2017-08-10,10,3,10714.722222222223,600,0,943.0,991.0,-48,1.0,7,24,24,7.5,6.25,7,7,1,1,180,150,34.80000000000001,40.99999999999994
634,2017-08-10,10,3,18193.05555555556,600,1,953.0,994.0,-41,0.0,8,62,62,4.516129032258065,4.838709677419355,0,0,-1,-1,280,300,24.09999999999991,19.799999999999955
635,2017-08-10,10,3,18711.666666666668,600,0,946.0,949.0,-3,1.0,2,24,24,6.666666666666667,9.583333333333334,19,11,1,1,160,230,21.899999999999977,26.199999999999932
636,2017-08-10,10,3,18994.166666666668,600,0,954.0,988.0,-34,0.0,6,78,79,7.6923076923076925,5.949367088607595,10,5,0,1,600,470,31.19999999999999,47.0
637,2017-08-10,10,3,20341.11111111111,600,1,946.0,917.0,29,1.0,7,30,29,12.333333333333334,14.827586206896552,8,7,1,1,370,430,45.00000000000006,51.10000000000002
638,2017-08-11,11,4,11861.388888888889,600,0,954.0,974.0,-20,0.0,2,18,19,14.444444444444445,8.947368421052632,12,12,0,1,260,170,56.900000000000034,31.5
639,2017-08-11,11,4,19413.333333333336,600,0,946.0,949.0,-3,0.0,8,22,23,10.454545454545455,10.869565217391305,0,11,-1,1,230,250,29.899999999999977,53.10000000000002
640,2017-08-11,11,4,21370.555555555555,600,1,938.0,944.0,-6,1.0,7,31,30,10.0,11.333333333333334,7,5,1,1,310,340,56.80000000000001,57.89999999999998
641,2017-08-12,12,5,7204.722222222223,600,1,947.0,969.0,-22,0.0,7,41,41,8.78048780487805,8.292682926829269,0,16,-1,1,360,340,51.10000000000002,75.80000000000001
642,2017-08-12,12,5,10372.77777777778,600,1,939.0,945.0,-6,1.0,7,11,11,6.363636363636363,7.2727272727272725,0,10,-1,0,70,80,17.300000000000068,23.100000000000023
643,2017-08-12,12,5,13027.22222222222,600,1,948.0,1008.0,-60,1.0,8,39,38,8.717948717948717,4.7368421052631575,18,0,0,-1,340,180,25.299999999999955,28.5
644,2017-08-12,12,5,13603.611111111111,600,0,958.0,1041.0,-83,0.0,8,36,37,8.055555555555555,6.756756756756757,0,12,-1,1,290,250,62.5,30.100000000000023
645,2017-08-12,12,5,13755.833333333334,600,0,952.0,961.0,-9,0.0,8,9,10,7.777777777777778,6.0,0,0,-1,-1,70,60,21.0,14.599999999999909
646,2017-08-13,13,6,9390.277777777777,600,0,944.0,927.0,17,1.0,8,26,26,8.846153846153847,8.461538461538462,14,8,1,1,230,220,63.30000000000001,32.30000000000001
647,2017-08-13,13,6,13431.666666666666,600,1,952.0,928.0,24,0.0,8,38,38,11.052631578947368,9.210526315789474,5,0,1,-1,420,350,38.299999999999955,46.400000000000034
648,2017-08-13,13,6,16227.77777777778,600,0,943.0,967.0,-24,0.0,7,26,26,11.538461538461538,11.153846153846153,0,11,-1,0,300,290,62.69999999999999,35.400000000000034
649,2017-08-13,13,6,17364.722222222223,600,1,935.0,977.0,-42,0.0,8,38,38,10.526315789473685,8.421052631578947,0,0,-1,-1,400,320,30.30000000000001,26.399999999999977
650,2017-08-14,14,0,10485.0,600,0,928.0,913.0,15,0.5,1,74,74,6.891891891891892,5.54054054054054,10,13,1,1,510,410,37.39999999999998,21.600000000000023
651,2017-08-14,14,0,15246.944444444445,600,0,928.0,967.0,-39,1.0,7,56,56,7.321428571428571,8.214285714285714,16,9,1,1,410,460,53.30000000000001,26.0
652,2017-08-14,14,0,15961.388888888889,600,0,937.0,916.0,21,1.0,8,40,40,7.0,11.25,14,0,1,-1,280,450,40.30000000000001,43.19999999999993
653,2017-08-14,14,0,17825.277777777777,600,1,945.0,972.0,-27,1.0,7,4,3,2.5,6.666666666666667,0,0,-1,-1,10,20,5.100000000000023,14.200000000000045
654,2017-08-14,14,0,17860.555555555555,600,1,954.0,993.0,-39,1.0,2,15,14,4.666666666666667,2.857142857142857,9,11,1,1,70,40,18.800000000000068,5.600000000000023
655,2017-08-14,14,0,17894.444444444445,600,1,963.0,962.0,1,1.0,7,24,23,4.583333333333333,6.086956521739131,17,0,1,-1,110,140,17.40000000000009,23.700000000000045
656,2017-08-14,14,0,17989.722222222223,600,0,971.0,954.0,17,1.0,2,8,8,5.0,5.0,0,0,-1,-1,40,40,12.5,11.799999999999955
657,2017-08-14,14,0,20360.555555555555,600,0,979.0,975.0,4,1.0,8,25,25,9.6,5.6,12,7,1,1,240,140,39.39999999999998,22.199999999999932
658,2017-08-15,15,1,8805.0,600,1,987.0,1003.0,-16,0.0,8,25,25,14.8,11.2,11,0,1,-1,370,280,97.19999999999999,74.20000000000005
659,2017-08-15,15,1,9994.722222222223,600,1,979.0,1005.0,-26,1.0,7,22,21,5.909090909090909,6.190476190476191,8,6,1,1,130,130,28.799999999999955,16.799999999999955
660,2017-08-15,15,1,10088.055555555555,600,0,988.0,1028.0,-40,0.0,6,62,63,9.67741935483871,9.047619047619047,9,9,1,1,600,570,44.0,42.700000000000045
661,2017-08-15,15,1,11680.555555555555,600,0,981.0,979.0,2,0.0,7,20,20,10.0,7.5,0,0,-1,-1,200,150,31.400000000000034,14.600000000000023
662,2017-08-15,15,1,14603.611111111111,600,1,973.0,992.0,-19,1.0,7,29,28,13.793103448275861,16.428571428571427,10,13,1,1,400,460,77.69999999999999,58.30000000000001
663,2017-08-15,15,1,15201.944444444443,600,0,982.0,931.0,51,1.0,7,25,25,9.6,10.0,7,0,1,-1,240,250,28.200000000000045,48.89999999999998
664,2017-08-15,15,1,15530.277777777777,600,1,989.0,981.0,8,1.0,8,26,25,6.923076923076923,7.6,10,9,1,0,180,190,24.600000000000023,35.099999999999966
665,2017-08-15,15,1,16388.333333333332,600,0,997.0,934.0,63,0.0,8,44,45,7.7272727272727275,4.0,13,7,1,1,340,180,29.899999999999977,18.0
666,2017-08-15,15,1,19181.11111111111,600,1,987.0,1010.0,-23,0.5,1,62,62,9.03225806451613,6.935483870967742,0,0,-1,-1,560,430,58.0,44.80000000000001
667,2017-08-16,16,2,8349.722222222223,600,0,988.0,1003.0,-15,0.0,8,39,40,9.743589743589743,6.75,0,4,-1,1,380,270,31.69999999999999,20.100000000000023
668,2017-08-16,16,2,12152.5,600,0,980.0,1004.0,-24,0.0,7,55,56,6.7272727272727275,7.678571428571429,0,14,-1,1,370,430,35.30000000000001,54.80000000000001
669,2017-08-16,16,2,15515.833333333334,600,1,972.0,936.0,36,1.0,7,25,25,13.2,14.4,10,10,1,1,330,360,44.69999999999999,50.900000000000034
